Workload_ID,    App_ID,SubmitTime,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 905, 1, 138.097, 138.097, 139.024, 0.928, 12, 139.024, 139.924, 0.899, 1524, 0, 139.924, 139.934, 0.01, 1,     1.837,
 908, 1, 138.532, 138.532, 139.08, 0.548, 24, 139.08, 139.985, 0.905, 1644, 0, 139.985, 139.995, 0.01, 8,     1.463,
 909, 1, 138.761, 138.761, 139.094, 0.332, 6, 139.094, 140.126, 1.032, 1130, 0, 140.126, 140.153, 0.028, 55,     1.392,
 907, 1, 138.459, 138.459, 139.068, 0.609, 7, 139.068, 140.231, 1.163, 1205, 0, 140.231, 140.331, 0.1, 201,     1.872,
 910, 1, 138.96, 138.96, 139.495, 0.535, 786, 139.495, 140.407, 0.912, 1875, 0, 140.407, 140.417, 0.01, 4,     1.457,
 911, 1, 139.07, 139.07, 140.436, 1.367, 1883, 140.436, 141.147, 0.711, 1364, 0, 141.147, 141.175, 0.028, 56,     2.105,
 914, 1, 139.381, 139.381, 140.572, 1.191, 38, 140.572, 141.363, 0.791, 1251, 0, 141.363, 141.373, 0.01, 8,     1.992,
 912, 1, 139.105, 139.105, 140.524, 1.419, 176, 140.524, 141.43, 0.907, 1248, 0, 141.43, 141.482, 0.052, 104,     2.378,
 913, 1, 139.168, 139.168, 140.538, 1.37, 7, 140.538, 141.45, 0.913, 1795, 0, 141.45, 141.532, 0.082, 175,     2.364,
 918, 1, 139.956, 139.956, 140.745, 0.789, 38, 140.745, 141.708, 0.962, 1784, 0, 141.708, 141.718, 0.01, 6,     1.762,
 917, 1, 139.937, 139.937, 140.721, 0.784, 81, 140.721, 141.695, 0.973, 1973, 0, 141.695, 141.739, 0.045, 90,     1.802,
 919, 1, 140.269, 140.269, 140.801, 0.532, 113, 140.801, 141.775, 0.973, 1714, 0, 141.775, 141.802, 0.027, 54,     1.532,
 915, 1, 139.571, 139.571, 140.586, 1.015, 19, 140.586, 141.75, 1.164, 1252, 0, 141.75, 141.857, 0.107, 214,     2.286,
 920, 1, 140.447, 140.447, 140.978, 0.53, 327, 140.978, 141.944, 0.966, 1717, 0, 141.944, 142.036, 0.092, 165,     1.588,
 921, 1, 140.504, 140.504, 141.166, 0.662, 376, 141.166, 142.194, 1.028, 1693, 0, 142.194, 142.214, 0.02, 39,     1.710,
 922, 1, 140.599, 140.599, 141.656, 1.056, 981, 141.656, 142.443, 0.787, 1603, 0, 142.443, 142.697, 0.254, 480,     2.098,
 923, 1, 140.77, 140.77, 142.226, 1.456, 1142, 142.226, 142.975, 0.748, 1075, 0, 142.975, 143.059, 0.085, 170,     2.289,
 925, 1, 141.315, 141.315, 142.341, 1.026, 156, 142.341, 143.175, 0.834, 998, 0, 143.175, 143.185, 0.01, 17,     1.870,
 926, 1, 141.324, 141.324, 142.515, 1.191, 349, 142.515, 143.298, 0.783, 1635, 0, 143.298, 143.328, 0.03, 45,     2.004,
 900, 1, 137.464, 137.464, 142.552, 5.089, 10172, 142.552, 143.395, 0.843, 1437, 0, 143.395, 143.405, 0.01, 10,     5.941,
 924, 1, 141.084, 141.084, 142.252, 1.168, 30, 142.252, 143.145, 0.892, 1786, 0, 143.145, 143.468, 0.324, 648,     2.384,
 927, 1, 141.494, 141.494, 142.566, 1.072, 81, 142.566, 143.424, 0.858, 1516, 0, 143.424, 143.488, 0.064, 112,     1.994,
 928, 1, 141.577, 141.577, 142.612, 1.035, 96, 142.612, 143.561, 0.949, 1416, 0, 143.561, 143.571, 0.01, 1,     1.994,
 930, 1, 141.629, 141.629, 142.638, 1.009, 47, 142.638, 143.561, 0.923, 1049, 0, 143.561, 143.617, 0.056, 112,     1.988,
 932, 1, 142.186, 142.186, 142.828, 0.642, 160, 142.828, 143.673, 0.846, 1337, 0, 143.673, 143.687, 0.013, 27,     1.501,
 929, 1, 141.585, 141.585, 142.734, 1.149, 306, 142.734, 143.917, 1.183, 1507, 0, 143.917, 143.917, 0, 1,     2.332,
 933, 1, 142.341, 142.341, 143.233, 0.893, 812, 143.233, 143.959, 0.726, 1229, 0, 143.959, 144.021, 0.061, 123,     1.680,
 935, 1, 142.916, 142.916, 143.286, 0.37, 4, 143.286, 144.024, 0.738, 1528, 0, 144.024, 144.034, 0.01, 16,     1.118,
 936, 1, 143.405, 143.405, 143.498, 0.093, 163, 143.498, 144.226, 0.727, 1449, 0, 144.226, 144.266, 0.041, 81,     0.861,
 931, 1, 142.087, 142.087, 143.272, 1.185, 1269, 143.272, 144.17, 0.897, 956, 0, 144.17, 144.319, 0.149, 288,     2.232,
 938, 1, 143.499, 143.499, 143.696, 0.197, 61, 143.696, 144.419, 0.723, 1243, 0, 144.419, 144.429, 0.01, 19,     0.930,
 937, 1, 143.453, 143.453, 143.662, 0.209, 328, 143.662, 144.419, 0.757, 2056, 0, 144.419, 144.429, 0.01, 3,     0.976,
 939, 1, 143.697, 143.697, 143.876, 0.179, 338, 143.876, 144.597, 0.721, 915, 0, 144.597, 144.608, 0.011, 21,     0.911,
 934, 1, 142.415, 142.415, 143.903, 1.488, 1339, 143.903, 144.681, 0.779, 1332, 0, 144.681, 144.736, 0.054, 109,     2.321,
 940, 1, 143.763, 143.763, 143.917, 0.153, 79, 143.917, 144.681, 0.765, 1851, 0, 144.681, 144.785, 0.104, 208,     1.022,
 941, 1, 143.882, 143.882, 143.917, 0.034, 9, 143.917, 144.799, 0.882, 1419, 0, 144.799, 144.812, 0.013, 26,     0.930,
 942, 1, 144.276, 144.276, 144.286, 0.01, 12, 144.286, 145.01, 0.724, 1986, 0, 145.01, 145.025, 0.015, 30,     0.749,
 943, 1, 144.349, 144.349, 144.406, 0.057, 121, 144.406, 145.296, 0.889, 1165, 0, 145.296, 145.323, 0.027, 55,     0.974,
 944, 1, 144.372, 144.372, 144.396, 0.025, 28, 144.396, 145.283, 0.887, 1570, 0, 145.283, 145.5, 0.217, 434,     1.128,
 946, 1, 144.738, 144.738, 144.789, 0.052, 69, 144.789, 145.544, 0.755, 1611, 0, 145.544, 145.572, 0.028, 56,     0.834,
 945, 1, 144.705, 144.705, 144.727, 0.023, 26, 144.727, 145.666, 0.939, 1595, 0, 145.666, 145.754, 0.088, 175,     1.049,
 947, 1, 145.055, 145.055, 145.055, 0, 4, 145.055, 145.78, 0.725, 1241, 0, 145.78, 146.146, 0.366, 733,     1.091,
 950, 1, 145.472, 145.472, 145.482, 0.01, 7, 145.482, 146.198, 0.716, 1332, 0, 146.198, 146.408, 0.21, 420,     0.936,
 949, 1, 145.357, 145.357, 145.708, 0.351, 689, 145.708, 146.43, 0.722, 1590, 0, 146.43, 146.44, 0.01, 2,     1.082,
 951, 1, 145.892, 145.892, 145.91, 0.018, 35, 145.91, 146.629, 0.719, 1142, 0, 146.629, 146.816, 0.187, 374,     0.924,
 952, 1, 146.134, 146.134, 146.165, 0.03, 64, 146.165, 146.879, 0.714, 1028, 0, 146.879, 146.897, 0.018, 36,     0.762,
 953, 1, 146.19, 146.19, 146.213, 0.023, 49, 146.213, 146.994, 0.781, 2189, 0, 146.994, 147.032, 0.038, 77,     0.842,
 954, 1, 146.277, 146.277, 146.302, 0.025, 51, 146.302, 147.128, 0.826, 1213, 0, 147.128, 147.25, 0.122, 244,     0.973,
 955, 1, 146.469, 146.469, 146.559, 0.089, 179, 146.559, 147.29, 0.731, 1093, 0, 147.29, 147.495, 0.206, 411,     1.026,
 957, 1, 146.715, 146.715, 146.729, 0.013, 27, 146.729, 147.504, 0.775, 1783, 0, 147.504, 147.57, 0.066, 149,     0.855,
 958, 1, 147.06, 147.06, 147.077, 0.017, 37, 147.077, 147.808, 0.731, 833, 0, 147.808, 147.86, 0.052, 109,     0.799,
 959, 1, 147.108, 147.108, 147.148, 0.04, 80, 147.148, 147.866, 0.718, 884, 0, 147.866, 147.879, 0.013, 38,     0.771,
 960, 1, 147.16, 147.16, 147.289, 0.128, 257, 147.289, 148.005, 0.716, 1757, 0, 148.005, 148.04, 0.035, 70,     0.879,
 961, 1, 147.414, 147.414, 147.553, 0.138, 277, 147.553, 148.286, 0.734, 1231, 0, 148.286, 148.316, 0.03, 49,     0.902,
 962, 1, 147.476, 147.476, 147.601, 0.125, 96, 147.601, 148.317, 0.717, 1285, 0, 148.317, 148.378, 0.06, 123,     0.902,
 916, 1, 139.886, 139.886, 140.673, 0.787, 175, 140.673, 141.695, 1.021, 1145, 0, 141.695, 148.473, 6.778, 13557,     8.587,
 963, 1, 147.894, 147.894, 147.915, 0.021, 42, 147.915, 148.645, 0.731, 1206, 0, 148.645, 148.708, 0.063, 126,     0.815,
 964, 1, 148.098, 148.098, 148.109, 0.012, 23, 148.109, 148.823, 0.713, 911, 0, 148.823, 148.843, 0.02, 41,     0.745,
 966, 1, 148.189, 148.189, 148.208, 0.02, 40, 148.208, 148.929, 0.721, 1570, 0, 148.929, 148.949, 0.019, 39,     0.760,
 956, 1, 146.498, 146.498, 147.704, 1.206, 2426, 147.704, 148.449, 0.746, 1983, 0, 148.449, 149.097, 0.647, 1295,     2.598,
 948, 1, 145.176, 145.176, 145.186, 0.01, 7, 145.186, 145.916, 0.73, 2269, 0, 145.916, 149.117, 3.201, 6369,     3.940,
 965, 1, 148.17, 148.17, 148.22, 0.051, 88, 148.22, 149.072, 0.852, 1449, 0, 149.072, 149.147, 0.074, 149,     0.977,
 967, 1, 148.393, 148.393, 148.452, 0.059, 82, 148.452, 149.179, 0.727, 2046, 0, 149.179, 149.189, 0.01, 14,     0.796,
 968, 1, 148.617, 148.617, 148.642, 0.025, 51, 148.642, 149.37, 0.728, 1609, 0, 149.37, 149.38, 0.011, 21,     0.764,
 969, 1, 148.78, 148.78, 148.886, 0.106, 213, 148.886, 149.628, 0.742, 1078, 0, 149.628, 149.638, 0.01, 12,     0.858,
 972, 1, 149.305, 149.305, 149.339, 0.034, 69, 149.339, 150.136, 0.797, 1128, 0, 150.136, 150.218, 0.082, 158,     0.913,
 971, 1, 149.293, 149.293, 149.315, 0.021, 27, 149.315, 150.208, 0.893, 1558, 0, 150.208, 150.238, 0.03, 49,     0.944,
 974, 1, 149.582, 149.582, 149.608, 0.026, 33, 149.608, 150.322, 0.714, 1531, 0, 150.322, 150.334, 0.012, 25,     0.753,
 973, 1, 149.565, 149.565, 149.622, 0.057, 115, 149.622, 150.457, 0.836, 1747, 0, 150.457, 150.502, 0.044, 89,     0.937,
 976, 1, 149.707, 149.707, 149.843, 0.136, 255, 149.843, 150.564, 0.721, 1291, 0, 150.564, 150.584, 0.02, 41,     0.878,
 975, 1, 149.654, 149.654, 149.833, 0.179, 363, 149.833, 150.653, 0.821, 1579, 0, 150.653, 150.67, 0.017, 33,     1.016,
 970, 1, 149.163, 149.163, 149.163, 0, 10, 149.163, 149.887, 0.723, 1461, 0, 149.887, 150.69, 0.803, 1568,     1.527,
 978, 1, 150.053, 150.053, 150.063, 0.01, 14, 150.063, 150.774, 0.711, 1683, 0, 150.774, 150.784, 0.01, 6,     0.731,
 977, 1, 150.049, 150.049, 150.081, 0.031, 71, 150.081, 150.795, 0.715, 1797, 0, 150.795, 150.922, 0.126, 253,     0.872,
 979, 1, 150.081, 150.081, 150.157, 0.077, 168, 150.157, 150.974, 0.817, 1946, 0, 150.974, 150.984, 0.01, 17,     0.903,
 980, 1, 150.108, 150.108, 150.157, 0.049, 78, 150.157, 151.023, 0.866, 1497, 0, 151.023, 151.141, 0.118, 236,     1.033,
 981, 1, 150.364, 150.364, 150.398, 0.034, 57, 150.398, 151.173, 0.775, 1710, 0, 151.173, 151.363, 0.19, 380,     0.998,
 982, 1, 150.98, 150.98, 150.99, 0.01, 2, 150.99, 151.704, 0.714, 1588, 0, 151.704, 151.714, 0.01, 2,     0.734,
 983, 1, 151.058, 151.058, 151.069, 0.012, 23, 151.069, 151.783, 0.714, 1402, 0, 151.783, 151.793, 0.01, 11,     0.735,
 984, 1, 151.108, 151.108, 151.229, 0.121, 217, 151.229, 151.957, 0.728, 1808, 0, 151.957, 152.038, 0.081, 163,     0.930,
 988, 1, 151.682, 151.682, 151.692, 0.01, 11, 151.692, 152.418, 0.726, 2142, 0, 152.418, 152.428, 0.01, 7,     0.746,
 987, 1, 151.602, 151.602, 151.612, 0.01, 14, 151.612, 152.519, 0.907, 1488, 0, 152.519, 152.529, 0.01, 1,     0.927,
 986, 1, 151.4, 151.4, 151.732, 0.332, 673, 151.732, 152.448, 0.716, 1668, 0, 152.448, 152.571, 0.123, 235,     1.171,
 989, 1, 151.813, 151.813, 151.822, 0.009, 16, 151.822, 152.668, 0.846, 1697, 0, 152.668, 152.678, 0.01, 12,     0.865,
 985, 1, 151.356, 151.356, 151.396, 0.04, 49, 151.396, 152.113, 0.717, 1594, 0, 152.113, 152.877, 0.764, 1528,     1.521,
 990, 1, 151.856, 151.856, 151.892, 0.036, 67, 151.892, 152.701, 0.809, 1271, 0, 152.701, 153.045, 0.344, 687,     1.189,
 991, 1, 152.613, 152.613, 152.636, 0.023, 46, 152.636, 153.448, 0.812, 1318, 0, 153.448, 153.464, 0.016, 31,     0.850,
 992, 1, 152.638, 152.638, 152.649, 0.012, 26, 152.649, 153.676, 1.027, 1899, 0, 153.676, 153.686, 0.01, 20,     1.049,
 994, 1, 152.94, 152.94, 152.999, 0.059, 104, 152.999, 153.743, 0.743, 1530, 0, 153.743, 153.761, 0.018, 44,     0.821,
 996, 1, 153.106, 153.106, 153.116, 0.01, 5, 153.116, 153.938, 0.822, 1174, 0, 153.938, 153.962, 0.024, 43,     0.856,
 995, 1, 152.999, 152.999, 153.009, 0.01, 8, 153.009, 153.952, 0.942, 1377, 0, 153.952, 153.984, 0.032, 64,     0.984,
 997, 1, 153.133, 153.133, 153.162, 0.029, 48, 153.162, 153.994, 0.832, 1536, 0, 153.994, 154.018, 0.024, 48,     0.885,
 993, 1, 152.873, 152.873, 153.227, 0.354, 671, 153.227, 154.064, 0.837, 1453, 0, 154.064, 154.086, 0.023, 45,     1.213,
 998, 1, 153.415, 153.415, 153.447, 0.032, 57, 153.447, 154.201, 0.754, 1482, 0, 154.201, 154.227, 0.026, 52,     0.812,
 999, 1, 153.471, 153.471, 153.536, 0.065, 125, 153.536, 154.257, 0.721, 2211, 0, 154.257, 154.3, 0.043, 86,     0.829,
 1003, 1, 153.964, 153.964, 153.992, 0.028, 55, 153.992, 154.709, 0.717, 1065, 0, 154.709, 154.778, 0.069, 138,     0.814,
 1001, 1, 153.809, 153.809, 153.843, 0.034, 39, 153.843, 154.56, 0.717, 1137, 0, 154.56, 154.798, 0.238, 443,     0.989,
 1002, 1, 153.873, 153.873, 153.882, 0.01, 17, 153.882, 154.741, 0.858, 1322, 0, 154.741, 154.852, 0.111, 222,     0.979,
 1006, 1, 154.209, 154.209, 154.68, 0.472, 140, 154.68, 155.411, 0.731, 1390, 0, 155.411, 155.425, 0.014, 29,     1.217,
 1008, 1, 154.568, 154.568, 154.708, 0.14, 17, 154.708, 155.431, 0.723, 1557, 0, 155.431, 155.535, 0.104, 219,     0.967,
 1005, 1, 154.144, 154.144, 154.722, 0.579, 1137, 154.722, 155.612, 0.89, 1120, 0, 155.612, 155.708, 0.095, 191,     1.564,
 1009, 1, 154.59, 154.59, 154.756, 0.167, 71, 154.756, 155.668, 0.912, 980, 0, 155.668, 155.833, 0.165, 330,     1.243,
 1000, 1, 153.784, 153.784, 153.809, 0.025, 51, 153.809, 154.527, 0.718, 1661, 0, 154.527, 155.846, 1.32, 2624,     2.062,
 1007, 1, 154.538, 154.538, 154.694, 0.156, 18, 154.694, 155.411, 0.717, 1057, 0, 155.411, 156.024, 0.613, 1227,     1.486,
 1004, 1, 154.037, 154.037, 154.6, 0.563, 1128, 154.6, 155.876, 1.277, 1711, 0, 155.876, 156.096, 0.22, 440,     2.060,
 1010, 1, 155.112, 155.112, 155.301, 0.189, 354, 155.301, 156.064, 0.763, 1808, 0, 156.064, 156.096, 0.032, 46,     0.984,
 1011, 1, 155.231, 155.231, 155.244, 0.013, 27, 155.244, 156.064, 0.82, 1213, 0, 156.064, 156.106, 0.042, 79,     0.875,
 1012, 1, 155.529, 155.529, 155.539, 0.01, 11, 155.539, 156.392, 0.852, 1613, 0, 156.392, 156.417, 0.025, 50,     0.887,
 1013, 1, 155.645, 155.645, 155.741, 0.096, 212, 155.741, 156.476, 0.735, 1850, 0, 156.476, 156.499, 0.024, 47,     0.854,
 1015, 1, 155.716, 155.716, 155.765, 0.05, 49, 155.765, 156.621, 0.856, 985, 0, 156.621, 156.631, 0.01, 10,     0.916,
 1014, 1, 155.691, 155.691, 155.972, 0.28, 562, 155.972, 156.683, 0.712, 1486, 0, 156.683, 156.693, 0.01, 11,     1.002,
 1016, 1, 155.947, 155.947, 156.039, 0.092, 157, 156.039, 156.754, 0.716, 1403, 0, 156.754, 156.808, 0.054, 89,     0.861,
 1017, 1, 155.962, 155.962, 156.039, 0.077, 129, 156.039, 156.932, 0.894, 1470, 0, 156.932, 156.942, 0.01, 6,     0.981,
 1019, 1, 156.173, 156.173, 156.183, 0.01, 21, 156.183, 157.124, 0.941, 2014, 0, 157.124, 157.161, 0.036, 73,     0.988,
 1018, 1, 156.054, 156.054, 156.107, 0.053, 109, 156.107, 157.003, 0.897, 2072, 0, 157.003, 157.179, 0.176, 352,     1.126,
 1020, 1, 156.215, 156.215, 156.264, 0.049, 75, 156.264, 157.191, 0.927, 1238, 0, 157.191, 157.201, 0.01, 4,     0.986,
 1022, 1, 156.477, 156.477, 156.487, 0.01, 21, 156.487, 157.313, 0.825, 1495, 0, 157.313, 157.354, 0.041, 82,     0.876,
 1021, 1, 156.383, 156.383, 156.501, 0.119, 232, 156.501, 157.374, 0.873, 1736, 0, 157.374, 157.39, 0.016, 32,     1.007,
 1024, 1, 156.605, 156.605, 156.629, 0.024, 27, 156.629, 157.451, 0.822, 1555, 0, 157.451, 157.49, 0.039, 78,     0.885,
 1025, 1, 156.915, 156.915, 156.926, 0.011, 23, 156.926, 157.647, 0.721, 1895, 0, 157.647, 157.662, 0.014, 29,     0.746,
 1026, 1, 157.018, 157.018, 157.058, 0.04, 79, 157.058, 157.811, 0.753, 1306, 0, 157.811, 157.881, 0.07, 139,     0.862,
 1023, 1, 156.588, 156.588, 156.711, 0.123, 215, 156.711, 157.886, 1.175, 1777, 0, 157.886, 157.896, 0.01, 30,     1.308,
 1028, 1, 157.194, 157.194, 157.21, 0.017, 33, 157.21, 157.926, 0.716, 1306, 0, 157.926, 157.941, 0.014, 29,     0.747,
 1027, 1, 157.122, 157.122, 157.685, 0.563, 1115, 157.685, 158.408, 0.722, 1880, 0, 158.408, 158.418, 0.01, 15,     1.296,
 1029, 1, 157.706, 157.706, 157.753, 0.047, 107, 157.753, 158.483, 0.73, 1862, 0, 158.483, 158.571, 0.089, 177,     0.865,
 1030, 1, 157.787, 157.787, 157.787, 0, 2, 157.787, 158.617, 0.83, 1265, 0, 158.617, 158.627, 0.01, 5,     0.840,
 1031, 1, 157.864, 157.864, 157.874, 0.01, 10, 157.874, 158.681, 0.807, 2257, 0, 158.681, 158.734, 0.053, 106,     0.870,
 1032, 1, 157.993, 157.993, 158.038, 0.045, 73, 158.038, 158.866, 0.828, 1393, 0, 158.866, 158.908, 0.042, 84,     0.916,
 1034, 1, 158.138, 158.138, 158.155, 0.017, 34, 158.155, 158.932, 0.777, 1712, 0, 158.932, 159.001, 0.069, 133,     0.863,
 1033, 1, 158.101, 158.101, 158.231, 0.13, 270, 158.231, 159.116, 0.885, 1660, 0, 159.116, 159.141, 0.025, 51,     1.040,
 1035, 1, 158.294, 158.294, 158.31, 0.016, 32, 158.31, 159.252, 0.941, 1237, 0, 159.252, 159.278, 0.026, 53,     0.984,
 1037, 1, 158.424, 158.424, 158.43, 0.007, 26, 158.43, 159.38, 0.95, 1629, 0, 159.38, 159.39, 0.01, 10,     0.966,
 1036, 1, 158.343, 158.343, 158.43, 0.088, 193, 158.43, 159.563, 1.132, 1161, 0, 159.563, 159.616, 0.054, 107,     1.273,
 1040, 1, 158.99, 158.99, 158.997, 0.007, 22, 158.997, 159.709, 0.712, 1549, 0, 159.709, 159.719, 0.01, 6,     0.729,
 1041, 1, 159.03, 159.03, 159.072, 0.042, 77, 159.072, 159.788, 0.715, 1586, 0, 159.788, 159.845, 0.058, 116,     0.815,
 1042, 1, 159.119, 159.119, 159.383, 0.263, 527, 159.383, 160.112, 0.729, 1093, 0, 160.112, 160.133, 0.021, 42,     1.013,
 1044, 1, 159.227, 159.227, 159.42, 0.193, 75, 159.42, 160.143, 0.724, 1264, 0, 160.143, 160.244, 0.1, 201,     1.017,
 1039, 1, 158.472, 158.472, 158.495, 0.023, 55, 158.495, 159.813, 1.318, 1638, 0, 159.813, 160.278, 0.466, 932,     1.806,
 1043, 1, 159.212, 159.212, 159.469, 0.258, 513, 159.469, 160.185, 0.715, 1042, 0, 160.185, 160.466, 0.281, 562,     1.254,
 1049, 1, 159.778, 159.778, 159.787, 0.01, 4, 159.787, 160.55, 0.762, 1740, 0, 160.55, 160.572, 0.023, 45,     0.795,
 1048, 1, 159.631, 159.631, 159.787, 0.156, 321, 159.787, 160.53, 0.742, 1808, 0, 160.53, 160.586, 0.056, 93,     0.955,
 1047, 1, 159.478, 159.478, 159.627, 0.149, 299, 159.627, 160.586, 0.959, 1871, 0, 160.586, 160.644, 0.059, 117,     1.167,
 1046, 1, 159.392, 159.392, 159.478, 0.086, 2, 159.478, 160.647, 1.169, 2007, 0, 160.647, 160.661, 0.014, 34,     1.269,
 1038, 1, 158.44, 158.44, 158.44, 0, 16, 158.44, 159.501, 1.061, 1540, 0, 159.501, 160.725, 1.224, 2456,     2.285,
 1050, 1, 160.147, 160.147, 160.156, 0.009, 12, 160.156, 160.886, 0.73, 1841, 0, 160.886, 160.896, 0.01, 7,     0.749,
 1051, 1, 160.417, 160.417, 160.514, 0.096, 193, 160.514, 161.232, 0.718, 2021, 0, 161.232, 161.245, 0.013, 26,     0.828,
 1052, 1, 160.679, 160.679, 160.805, 0.126, 252, 160.805, 161.646, 0.841, 1675, 0, 161.646, 161.656, 0.01, 8,     0.976,
 1045, 1, 159.297, 159.297, 159.508, 0.211, 176, 159.508, 160.424, 0.916, 1629, 0, 160.424, 161.666, 1.242, 2469,     2.369,
 1053, 1, 160.911, 160.911, 160.961, 0.05, 81, 160.961, 161.774, 0.813, 1319, 0, 161.774, 161.784, 0.01, 20,     0.873,
 1055, 1, 161.175, 161.175, 161.185, 0.01, 11, 161.185, 162.03, 0.845, 1827, 0, 162.03, 162.04, 0.01, 5,     0.865,
 1054, 1, 161.141, 161.141, 161.151, 0.01, 16, 161.151, 162.156, 1.005, 1531, 0, 162.156, 162.193, 0.036, 86,     1.052,
 1056, 1, 161.205, 161.205, 161.291, 0.086, 184, 161.291, 162.41, 1.119, 1803, 0, 162.41, 162.441, 0.031, 62,     1.236,
 1058, 1, 161.523, 161.523, 161.533, 0.01, 6, 161.533, 162.464, 0.931, 1206, 0, 162.464, 162.474, 0.01, 8,     0.951,
 1060, 1, 161.572, 161.572, 161.666, 0.094, 205, 161.666, 162.38, 0.714, 1487, 0, 162.38, 162.537, 0.157, 314,     0.965,
 1059, 1, 161.549, 161.549, 161.549, 0, 6, 161.549, 162.507, 0.958, 1874, 0, 162.507, 162.61, 0.102, 205,     1.060,
 1057, 1, 161.426, 161.426, 161.933, 0.508, 1016, 161.933, 162.649, 0.715, 2021, 0, 162.649, 162.659, 0.01, 7,     1.233,
 1061, 1, 161.583, 161.583, 161.838, 0.255, 315, 161.838, 162.659, 0.822, 948, 0, 162.659, 162.673, 0.014, 29,     1.091,
 1063, 1, 162.004, 162.004, 162.031, 0.027, 31, 162.031, 162.849, 0.818, 1285, 0, 162.849, 162.913, 0.064, 146,     0.909,
 1062, 1, 161.601, 161.601, 161.933, 0.332, 182, 161.933, 162.916, 0.983, 1693, 0, 162.916, 162.926, 0.01, 9,     1.325,
 1065, 1, 162.077, 162.077, 162.117, 0.041, 81, 162.117, 162.986, 0.869, 1224, 0, 162.986, 163.009, 0.024, 47,     0.933,
 1064, 1, 162.043, 162.043, 162.055, 0.012, 24, 162.055, 163.019, 0.964, 2047, 0, 163.019, 163.019, 0, 18,     0.976,
 1066, 1, 162.123, 162.123, 162.314, 0.19, 394, 162.314, 163.183, 0.869, 833, 0, 163.183, 163.193, 0.01, 9,     1.069,
 1071, 1, 162.234, 162.234, 162.765, 0.53, 94, 162.765, 163.655, 0.89, 1945, 0, 163.655, 163.735, 0.081, 159,     1.501,
 1070, 1, 162.191, 162.191, 162.711, 0.52, 71, 162.711, 163.725, 1.014, 1064, 0, 163.725, 163.745, 0.02, 22,     1.554,
 1072, 1, 162.281, 162.281, 162.909, 0.628, 289, 162.909, 163.835, 0.926, 1188, 0, 163.835, 163.853, 0.018, 36,     1.572,
 1073, 1, 163.119, 163.119, 163.131, 0.012, 24, 163.131, 163.905, 0.774, 1126, 0, 163.905, 163.915, 0.01, 10,     0.796,
 1068, 1, 162.137, 162.137, 162.942, 0.805, 1229, 162.942, 163.989, 1.047, 1379, 0, 163.989, 164.049, 0.06, 121,     1.912,
 1069, 1, 162.175, 162.175, 162.675, 0.5, 11, 162.675, 163.577, 0.901, 1490, 0, 163.577, 164.187, 0.61, 1207,     2.011,
 1067, 1, 162.129, 162.129, 162.665, 0.537, 1074, 162.665, 163.386, 0.721, 1379, 0, 163.386, 164.288, 0.902, 1803,     2.159,
 1077, 1, 163.612, 163.612, 163.638, 0.026, 52, 163.638, 164.377, 0.74, 1381, 0, 164.377, 164.387, 0.01, 15,     0.776,
 1075, 1, 163.465, 163.465, 163.564, 0.099, 200, 163.564, 164.438, 0.875, 1475, 0, 164.438, 164.448, 0.01, 8,     0.984,
 1078, 1, 163.73, 163.73, 163.762, 0.032, 68, 163.762, 164.688, 0.927, 1414, 0, 164.688, 164.73, 0.042, 84,     1.001,
 1076, 1, 163.484, 163.484, 164.209, 0.724, 1436, 164.209, 164.947, 0.738, 1629, 0, 164.947, 164.98, 0.033, 44,     1.495,
 1074, 1, 163.383, 163.383, 163.484, 0.101, 191, 163.484, 164.638, 1.154, 1688, 0, 164.638, 165, 0.362, 705,     1.617,
 1082, 1, 164.104, 164.104, 164.25, 0.146, 55, 164.25, 164.99, 0.74, 1590, 0, 164.99, 165.034, 0.044, 89,     0.930,
 1079, 1, 163.959, 163.959, 164.183, 0.225, 450, 164.183, 165.108, 0.925, 1336, 0, 165.108, 165.118, 0.01, 2,     1.159,
 1081, 1, 164.052, 164.052, 164.284, 0.233, 121, 164.284, 165.108, 0.824, 1608, 0, 165.108, 165.163, 0.055, 110,     1.111,
 1085, 1, 164.639, 164.639, 164.652, 0.013, 37, 164.652, 165.375, 0.722, 1620, 0, 165.375, 165.393, 0.018, 37,     0.754,
 1083, 1, 164.254, 164.254, 164.284, 0.03, 35, 164.284, 165.365, 1.08, 1358, 0, 165.365, 165.415, 0.05, 100,     1.160,
 1087, 1, 164.729, 164.729, 164.769, 0.04, 59, 164.769, 165.484, 0.715, 1378, 0, 165.484, 165.607, 0.123, 246,     0.878,
 1088, 1, 164.82, 164.82, 164.853, 0.034, 67, 164.853, 165.584, 0.731, 1592, 0, 165.584, 165.651, 0.067, 134,     0.831,
 1080, 1, 164.004, 164.004, 164.223, 0.218, 53, 164.223, 165.624, 1.401, 1188, 0, 165.624, 165.767, 0.143, 286,     1.763,
 1084, 1, 164.385, 164.385, 164.531, 0.147, 294, 164.531, 165.7, 1.169, 1807, 0, 165.7, 166.048, 0.349, 698,     1.664,
