Workload_ID,    App_ID,SubmitTime,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 860, 0, 137.154, 137.154, 137.327, 0.173, 346, 137.327, 139.197, 1.871, 1311, 2, 139.197, 139.226, 0.029, 57,     2.072,
 863, 0, 137.793, 137.793, 137.827, 0.034, 47, 137.827, 139.068, 1.242, 1412, 2, 139.068, 139.259, 0.191, 378,     1.466,
 868, 0, 138.138, 138.138, 138.148, 0.01, 23, 138.148, 139.321, 1.172, 1671, 2, 139.321, 139.37, 0.049, 98,     1.231,
 869, 0, 138.524, 138.524, 138.587, 0.063, 104, 138.587, 139.335, 0.748, 1369, 2, 139.335, 139.44, 0.105, 210,     0.915,
 849, 0, 135.238, 135.238, 135.388, 0.149, 299, 135.388, 136.117, 0.73, 1082, 2, 136.117, 139.995, 3.878, 7750,     4.757,
 873, 0, 139.036, 139.036, 139.343, 0.307, 3, 139.343, 140.06, 0.717, 1843, 2, 140.06, 140.088, 0.029, 57,     1.052,
 877, 0, 139.204, 139.204, 139.481, 0.277, 5, 139.481, 140.231, 0.75, 1751, 2, 140.231, 140.264, 0.033, 66,     1.060,
 876, 0, 139.102, 139.102, 139.467, 0.365, 11, 139.467, 140.341, 0.874, 1746, 2, 140.341, 140.351, 0.01, 32,     1.249,
 875, 0, 139.095, 139.095, 139.453, 0.358, 160, 139.453, 140.484, 1.031, 1230, 2, 140.484, 140.566, 0.082, 164,     1.471,
 870, 0, 138.557, 138.557, 138.573, 0.016, 32, 138.573, 139.75, 1.177, 1671, 2, 139.75, 140.665, 0.915, 1831,     2.108,
 871, 0, 138.686, 138.686, 139.323, 0.637, 1275, 139.323, 140.733, 1.41, 1675, 2, 140.733, 140.751, 0.018, 35,     2.065,
 879, 0, 139.274, 139.274, 140.232, 0.957, 1473, 140.232, 140.986, 0.755, 1714, 2, 140.986, 140.996, 0.01, 9,     1.722,
 878, 0, 139.25, 139.25, 139.495, 0.245, 16, 139.495, 140.949, 1.454, 2601, 2, 140.949, 141.011, 0.062, 124,     1.761,
 880, 0, 139.754, 139.754, 140.243, 0.489, 1, 140.243, 140.962, 0.719, 1250, 2, 140.962, 141.06, 0.098, 196,     1.307,
 883, 0, 140.301, 140.301, 140.35, 0.048, 37, 140.35, 141.176, 0.826, 1157, 2, 141.176, 141.209, 0.033, 54,     0.907,
 882, 0, 140.296, 140.296, 140.327, 0.031, 63, 140.327, 141.199, 0.871, 1602, 2, 141.199, 141.252, 0.053, 107,     0.956,
 881, 0, 140.187, 140.187, 140.257, 0.07, 15, 140.257, 141.43, 1.173, 1055, 2, 141.43, 141.445, 0.014, 29,     1.258,
 888, 0, 140.841, 140.841, 141.053, 0.212, 36, 141.053, 141.996, 0.943, 1702, 2, 141.996, 142.026, 0.03, 53,     1.185,
 884, 0, 140.35, 140.35, 140.721, 0.371, 735, 140.721, 142.016, 1.294, 1684, 2, 142.016, 142.026, 0.01, 10,     1.676,
 886, 0, 140.721, 140.721, 141.012, 0.29, 218, 141.012, 142.036, 1.024, 1303, 2, 142.036, 142.066, 0.03, 34,     1.344,
 874, 0, 139.074, 139.074, 139.357, 0.283, 7, 139.357, 140.7, 1.343, 1683, 2, 140.7, 142.204, 1.503, 3000,     3.130,
 891, 0, 141.258, 141.258, 141.284, 0.027, 32, 141.284, 142.194, 0.909, 1374, 2, 142.194, 142.204, 0.01, 5,     0.946,
 892, 0, 141.343, 141.343, 141.382, 0.038, 77, 141.382, 142.255, 0.873, 1607, 2, 142.255, 142.265, 0.01, 7,     0.922,
 889, 0, 141.043, 141.043, 141.209, 0.166, 299, 141.209, 142.269, 1.059, 1497, 2, 142.269, 142.28, 0.011, 30,     1.237,
 887, 0, 140.762, 140.762, 141.026, 0.264, 12, 141.026, 142.443, 1.417, 1298, 2, 142.443, 142.512, 0.07, 139,     1.751,
 885, 0, 140.625, 140.625, 140.885, 0.259, 314, 140.885, 142.518, 1.633, 922, 2, 142.518, 142.677, 0.159, 330,     2.052,
 890, 0, 141.106, 141.106, 141.229, 0.124, 39, 141.229, 142.557, 1.327, 1836, 2, 142.557, 142.73, 0.173, 346,     1.624,
 895, 0, 141.656, 141.656, 142.014, 0.358, 1, 142.014, 142.756, 0.742, 1015, 2, 142.756, 142.766, 0.01, 9,     1.110,
 896, 0, 141.74, 141.74, 142.163, 0.423, 299, 142.163, 142.879, 0.716, 1000, 2, 142.879, 142.892, 0.013, 26,     1.152,
 898, 0, 142.12, 142.12, 142.329, 0.209, 305, 142.329, 143.049, 0.72, 1440, 2, 143.049, 143.127, 0.079, 157,     1.007,
 872, 0, 138.983, 138.983, 141.994, 3.011, 6023, 141.994, 143.298, 1.304, 827, 2, 143.298, 143.308, 0.01, 11,     4.325,
 893, 0, 141.434, 141.434, 141.509, 0.075, 140, 141.509, 142.77, 1.261, 1095, 2, 142.77, 143.318, 0.548, 1087,     1.884,
 897, 0, 141.778, 141.778, 142.177, 0.399, 14, 142.177, 143.368, 1.191, 1502, 2, 143.368, 143.383, 0.016, 31,     1.606,
 901, 0, 142.501, 142.501, 142.954, 0.453, 51, 142.954, 143.811, 0.857, 1573, 2, 143.811, 143.825, 0.014, 28,     1.324,
 902, 0, 142.714, 142.714, 142.968, 0.254, 16, 142.968, 143.881, 0.913, 1334, 2, 143.881, 143.913, 0.032, 65,     1.200,
 894, 0, 141.499, 141.499, 142.914, 1.416, 2812, 142.914, 144.144, 1.229, 1955, 2, 144.144, 144.18, 0.036, 73,     2.681,
 903, 0, 142.774, 142.774, 142.995, 0.221, 30, 142.995, 144.309, 1.314, 2247, 2, 144.309, 144.339, 0.03, 61,     1.565,
 904, 0, 143.164, 143.164, 143.37, 0.206, 413, 143.37, 144.547, 1.177, 1664, 2, 144.547, 144.557, 0.01, 9,     1.393,
 907, 0, 143.864, 143.864, 143.951, 0.087, 45, 143.951, 144.837, 0.886, 1423, 2, 144.837, 144.871, 0.034, 68,     1.007,
 910, 0, 144.107, 144.107, 144.128, 0.021, 51, 144.128, 145.03, 0.903, 1248, 2, 145.03, 145.04, 0.01, 28,     0.933,
 909, 0, 144.048, 144.048, 144.058, 0.01, 5, 144.058, 145.044, 0.987, 1875, 2, 145.044, 145.054, 0.01, 21,     1.007,
 899, 0, 142.29, 142.29, 142.435, 0.145, 186, 142.435, 143.631, 1.196, 1730, 2, 143.631, 145.101, 1.47, 2941,     2.811,
 908, 0, 143.951, 143.951, 143.985, 0.034, 45, 143.985, 145.064, 1.08, 1688, 2, 145.064, 145.206, 0.141, 283,     1.255,
 905, 0, 143.236, 143.236, 143.849, 0.613, 958, 143.849, 145.323, 1.474, 1116, 2, 145.323, 145.333, 0.01, 9,     2.097,
 906, 0, 143.506, 143.506, 143.929, 0.423, 144, 143.929, 145.218, 1.289, 1467, 2, 145.218, 145.348, 0.131, 262,     1.842,
 900, 0, 142.455, 142.455, 144.058, 1.602, 3202, 144.058, 145.417, 1.359, 1712, 2, 145.417, 145.481, 0.064, 128,     3.026,
 912, 0, 144.447, 144.447, 144.516, 0.069, 140, 144.516, 145.572, 1.056, 685, 2, 145.572, 145.594, 0.022, 43,     1.146,
 911, 0, 144.327, 144.327, 144.366, 0.039, 66, 144.366, 145.619, 1.253, 1612, 2, 145.619, 145.7, 0.081, 161,     1.372,
 917, 0, 145.257, 145.257, 145.289, 0.032, 51, 145.289, 146.105, 0.816, 1374, 2, 146.105, 146.133, 0.029, 57,     0.876,
 918, 0, 145.454, 145.454, 145.618, 0.164, 301, 145.618, 146.335, 0.717, 1729, 2, 146.335, 146.345, 0.01, 13,     0.891,
 916, 0, 145.167, 145.167, 145.167, 0, 8, 145.167, 146.584, 1.417, 973, 2, 146.584, 146.607, 0.024, 47,     1.440,
 914, 0, 144.917, 144.917, 144.927, 0.01, 18, 144.927, 145.839, 0.912, 1255, 2, 145.839, 146.639, 0.8, 1594,     1.723,
 913, 0, 144.861, 144.861, 144.87, 0.01, 18, 144.87, 146.043, 1.172, 2442, 2, 146.043, 146.718, 0.675, 1351,     1.858,
 915, 0, 144.988, 144.988, 145.578, 0.59, 1180, 145.578, 146.756, 1.178, 847, 2, 146.756, 146.766, 0.01, 15,     1.778,
 922, 0, 146.066, 146.066, 146.066, 0, 12, 146.066, 146.834, 0.768, 1972, 2, 146.834, 146.844, 0.01, 20,     0.778,
 921, 0, 145.989, 145.989, 146.045, 0.056, 69, 146.045, 147.006, 0.961, 1484, 2, 147.006, 147.052, 0.046, 72,     1.063,
 919, 0, 145.788, 145.788, 146.01, 0.223, 446, 146.01, 147.182, 1.171, 1820, 2, 147.182, 147.202, 0.02, 40,     1.414,
 923, 0, 146.249, 146.249, 146.292, 0.043, 56, 146.292, 147.255, 0.963, 1861, 2, 147.255, 147.255, 0, 4,     1.005,
 924, 0, 146.443, 146.443, 146.454, 0.012, 23, 146.454, 147.627, 1.172, 1723, 2, 147.627, 147.666, 0.039, 78,     1.223,
 920, 0, 145.916, 145.916, 146.179, 0.263, 522, 146.179, 147.68, 1.502, 1442, 2, 147.68, 147.69, 0.01, 6,     1.774,
 925, 0, 146.617, 146.617, 146.627, 0.01, 9, 146.627, 147.431, 0.804, 1454, 2, 147.431, 147.805, 0.375, 750,     1.188,
 926, 0, 147.039, 147.039, 147.049, 0.01, 12, 147.049, 148.221, 1.172, 1466, 2, 148.221, 148.296, 0.076, 149,     1.258,
 930, 0, 147.897, 147.897, 147.992, 0.095, 196, 147.992, 148.717, 0.725, 1789, 2, 148.717, 148.801, 0.084, 186,     0.905,
 927, 0, 147.657, 147.657, 147.668, 0.011, 21, 147.668, 148.966, 1.298, 907, 2, 148.966, 149.007, 0.041, 81,     1.349,
 928, 0, 147.662, 147.662, 147.688, 0.026, 49, 147.688, 149.04, 1.352, 929, 2, 149.04, 149.167, 0.126, 219,     1.505,
 931, 0, 147.935, 147.935, 148.143, 0.209, 273, 148.143, 148.929, 0.786, 1121, 2, 148.929, 149.179, 0.25, 476,     1.245,
 934, 0, 148.457, 148.457, 148.476, 0.019, 30, 148.476, 149.3, 0.824, 1580, 2, 149.3, 149.328, 0.029, 57,     0.871,
 932, 0, 148.362, 148.362, 148.377, 0.014, 29, 148.377, 149.556, 1.179, 1446, 2, 149.556, 149.574, 0.018, 36,     1.211,
 929, 0, 147.838, 147.838, 148.087, 0.249, 498, 148.087, 149.556, 1.468, 1363, 2, 149.556, 149.615, 0.06, 119,     1.777,
 938, 0, 149.189, 149.189, 149.211, 0.023, 45, 149.211, 149.935, 0.724, 1339, 2, 149.935, 149.945, 0.01, 17,     0.756,
 937, 0, 149.143, 149.143, 149.154, 0.011, 22, 149.154, 149.958, 0.804, 1418, 2, 149.958, 149.973, 0.016, 31,     0.831,
 936, 0, 148.972, 148.972, 149.046, 0.074, 52, 149.046, 149.806, 0.76, 1508, 2, 149.806, 150.055, 0.249, 499,     1.083,
 933, 0, 148.412, 148.412, 149.02, 0.608, 1232, 149.02, 150.194, 1.174, 1651, 2, 150.194, 150.228, 0.034, 52,     1.816,
 935, 0, 148.767, 148.767, 149.097, 0.329, 659, 149.097, 150.398, 1.302, 1939, 2, 150.398, 150.408, 0.01, 14,     1.641,
 939, 0, 149.437, 149.437, 149.553, 0.116, 236, 149.553, 150.813, 1.26, 1063, 2, 150.813, 150.835, 0.022, 44,     1.398,
 940, 0, 149.626, 149.626, 149.674, 0.048, 105, 149.674, 150.923, 1.249, 1380, 2, 150.923, 150.994, 0.071, 137,     1.368,
 943, 0, 150.049, 150.049, 150.128, 0.08, 135, 150.128, 151.062, 0.934, 1407, 2, 151.062, 151.216, 0.153, 307,     1.167,
 945, 0, 150.311, 150.311, 150.384, 0.073, 133, 150.384, 151.323, 0.939, 1339, 2, 151.323, 151.396, 0.073, 146,     1.085,
 947, 0, 150.423, 150.423, 150.442, 0.02, 5, 150.442, 151.423, 0.98, 1703, 2, 151.423, 151.595, 0.172, 344,     1.172,
 944, 0, 150.074, 150.074, 150.191, 0.117, 105, 150.191, 151.672, 1.481, 2096, 2, 151.672, 151.682, 0.01, 7,     1.608,
 948, 0, 150.656, 150.656, 150.682, 0.026, 41, 150.682, 151.572, 0.89, 1451, 2, 151.572, 152.014, 0.442, 885,     1.358,
 950, 0, 151.219, 151.219, 151.229, 0.01, 19, 151.229, 151.943, 0.714, 1162, 2, 151.943, 152.058, 0.115, 214,     0.839,
 946, 0, 150.332, 150.332, 150.433, 0.1, 91, 150.433, 151.617, 1.184, 1525, 2, 151.617, 152.078, 0.461, 899,     1.746,
 949, 0, 151.082, 151.082, 151.097, 0.015, 30, 151.097, 152.27, 1.173, 1399, 2, 152.27, 152.316, 0.047, 93,     1.234,
 953, 0, 151.763, 151.763, 151.793, 0.03, 52, 151.793, 152.551, 0.758, 1642, 2, 152.551, 152.561, 0.01, 9,     0.798,
 942, 0, 149.943, 149.943, 149.953, 0.011, 21, 149.953, 151.173, 1.22, 1295, 2, 151.173, 152.689, 1.516, 3032,     2.746,
 954, 0, 151.783, 151.783, 151.822, 0.039, 58, 151.822, 152.761, 0.939, 1292, 2, 152.761, 152.771, 0.01, 18,     0.988,
 951, 0, 151.636, 151.636, 151.665, 0.029, 57, 151.665, 152.836, 1.171, 1533, 2, 152.836, 152.897, 0.06, 115,     1.260,
 952, 0, 151.735, 151.735, 151.763, 0.028, 34, 151.763, 153.035, 1.273, 1410, 2, 153.035, 153.21, 0.175, 350,     1.476,
 958, 0, 152.396, 152.396, 152.506, 0.11, 204, 152.506, 153.221, 0.715, 1836, 2, 153.221, 153.231, 0.01, 2,     0.835,
 957, 0, 151.918, 151.918, 152.48, 0.562, 1103, 152.48, 153.284, 0.804, 1238, 2, 153.284, 153.294, 0.01, 13,     1.376,
 961, 0, 152.573, 152.573, 152.583, 0.011, 21, 152.583, 153.49, 0.907, 1477, 2, 153.49, 153.5, 0.01, 3,     0.927,
 955, 0, 151.822, 151.822, 151.912, 0.09, 169, 151.912, 153.48, 1.568, 1592, 2, 153.48, 153.55, 0.069, 139,     1.728,
 960, 0, 152.521, 152.521, 152.626, 0.105, 213, 152.626, 153.413, 0.787, 1319, 2, 153.413, 153.639, 0.226, 452,     1.118,
 963, 0, 152.879, 152.879, 152.892, 0.012, 38, 152.892, 153.729, 0.838, 1524, 2, 153.729, 153.739, 0.01, 11,     0.860,
 959, 0, 152.496, 152.496, 152.506, 0.01, 6, 152.506, 153.702, 1.196, 1845, 2, 153.702, 153.794, 0.092, 184,     1.298,
 962, 0, 152.731, 152.731, 152.757, 0.026, 53, 152.757, 153.926, 1.169, 1057, 2, 153.926, 153.936, 0.01, 12,     1.205,
 964, 0, 153.197, 153.197, 153.207, 0.011, 21, 153.207, 154.373, 1.166, 1615, 2, 154.373, 154.421, 0.048, 97,     1.225,
 968, 0, 153.673, 153.673, 153.753, 0.079, 153, 153.753, 154.623, 0.87, 1824, 2, 154.623, 154.633, 0.011, 21,     0.960,
 966, 0, 153.463, 153.463, 153.502, 0.038, 81, 153.502, 154.329, 0.827, 1013, 2, 154.329, 154.828, 0.499, 999,     1.365,
 965, 0, 153.279, 153.279, 153.306, 0.027, 54, 153.306, 154.873, 1.567, 1539, 2, 154.873, 154.883, 0.01, 10,     1.604,
 941, 0, 149.872, 149.872, 151.822, 1.95, 3880, 151.822, 153.24, 1.418, 895, 2, 153.24, 154.894, 1.654, 3327,     5.023,
 956, 0, 151.856, 151.856, 151.958, 0.102, 206, 151.958, 152.96, 1.002, 1864, 2, 152.96, 154.981, 2.021, 4042,     3.125,
 967, 0, 153.509, 153.509, 153.536, 0.027, 46, 153.536, 154.997, 1.462, 1680, 2, 154.997, 155.077, 0.079, 159,     1.568,
 971, 0, 154.778, 154.778, 154.82, 0.042, 81, 154.82, 155.688, 0.868, 1876, 2, 155.688, 155.728, 0.04, 60,     0.950,
 974, 0, 154.893, 154.893, 155.112, 0.219, 38, 155.112, 155.836, 0.724, 1304, 2, 155.836, 155.866, 0.03, 57,     0.973,
 973, 0, 154.867, 154.867, 155.134, 0.267, 519, 155.134, 155.937, 0.803, 1402, 2, 155.937, 156.002, 0.065, 129,     1.135,
 975, 0, 155.079, 155.079, 155.134, 0.054, 39, 155.134, 156.142, 1.008, 1522, 2, 156.142, 156.176, 0.034, 68,     1.097,
 969, 0, 154.648, 154.648, 154.66, 0.012, 24, 154.66, 156.086, 1.426, 1179, 2, 156.086, 156.249, 0.162, 325,     1.600,
 970, 0, 154.726, 154.726, 154.756, 0.03, 32, 154.756, 156.336, 1.58, 1669, 2, 156.336, 156.351, 0.016, 31,     1.625,
 972, 0, 154.81, 154.81, 155.093, 0.284, 568, 155.093, 156.372, 1.278, 1521, 2, 156.372, 156.532, 0.161, 322,     1.723,
 978, 0, 155.546, 155.546, 155.799, 0.253, 494, 155.799, 156.585, 0.786, 1011, 2, 156.585, 156.631, 0.046, 91,     1.085,
 977, 0, 155.526, 155.526, 155.615, 0.089, 157, 155.615, 156.798, 1.183, 1217, 2, 156.798, 156.83, 0.031, 63,     1.303,
 976, 0, 155.417, 155.417, 155.427, 0.01, 8, 155.427, 156.84, 1.414, 1437, 2, 156.84, 156.85, 0.01, 1,     1.434,
 980, 0, 155.986, 155.986, 156.025, 0.038, 72, 156.025, 156.87, 0.846, 1300, 2, 156.87, 156.93, 0.06, 120,     0.944,
 983, 0, 156.131, 156.131, 156.171, 0.04, 50, 156.171, 157.052, 0.882, 1455, 2, 157.052, 157.077, 0.024, 49,     0.946,
 982, 0, 156.111, 156.111, 156.298, 0.187, 345, 156.298, 157.313, 1.015, 1547, 2, 157.313, 157.374, 0.061, 111,     1.263,
 981, 0, 156.075, 156.075, 156.085, 0.01, 9, 156.085, 157.407, 1.323, 1271, 2, 157.407, 157.51, 0.103, 168,     1.435,
 979, 0, 155.957, 155.957, 156.025, 0.068, 138, 156.025, 157.562, 1.538, 1455, 2, 157.562, 157.572, 0.01, 15,     1.615,
 984, 0, 156.223, 156.223, 156.223, 0, 13, 156.223, 157.664, 1.442, 1577, 2, 157.664, 157.759, 0.095, 196,     1.537,
 987, 0, 157.611, 157.611, 157.621, 0.01, 2, 157.621, 158.337, 0.716, 1352, 2, 158.337, 158.359, 0.022, 43,     0.747,
 985, 0, 157.147, 157.147, 157.156, 0.01, 11, 157.156, 158.337, 1.181, 1393, 2, 158.337, 158.693, 0.356, 712,     1.546,
 989, 0, 157.908, 157.908, 157.931, 0.023, 34, 157.931, 158.657, 0.726, 1792, 2, 158.657, 158.713, 0.056, 77,     0.805,
 986, 0, 157.54, 157.54, 157.55, 0.01, 1, 157.55, 158.721, 1.171, 1393, 2, 158.721, 158.754, 0.033, 50,     1.215,
 992, 0, 158.056, 158.056, 158.056, 0, 12, 158.056, 158.981, 0.925, 1312, 2, 158.981, 158.991, 0.01, 15,     0.935,
 991, 0, 158.028, 158.028, 158.181, 0.153, 291, 158.181, 159.056, 0.875, 1944, 2, 159.056, 159.066, 0.01, 14,     1.038,
 988, 0, 157.67, 157.67, 157.785, 0.116, 232, 157.785, 159.238, 1.452, 1589, 2, 159.238, 159.298, 0.06, 95,     1.628,
 990, 0, 157.961, 157.961, 158.038, 0.077, 154, 158.038, 159.313, 1.275, 910, 2, 159.313, 159.323, 0.01, 11,     1.362,
 993, 0, 158.082, 158.082, 158.167, 0.085, 148, 158.167, 159.425, 1.258, 1752, 2, 159.425, 159.458, 0.034, 67,     1.377,
 995, 0, 158.139, 158.139, 158.193, 0.054, 24, 158.193, 159.487, 1.294, 1457, 2, 159.487, 159.497, 0.01, 6,     1.358,
 998, 0, 158.802, 158.802, 158.847, 0.044, 100, 158.847, 159.675, 0.828, 1083, 2, 159.675, 159.752, 0.077, 154,     0.949,
 996, 0, 158.631, 158.631, 158.652, 0.021, 53, 158.652, 159.824, 1.172, 1452, 2, 159.824, 159.877, 0.054, 107,     1.247,
 994, 0, 158.124, 158.124, 158.242, 0.118, 129, 158.242, 159.925, 1.683, 1882, 2, 159.925, 159.935, 0.01, 8,     1.811,
 999, 0, 159.076, 159.076, 159.235, 0.158, 325, 159.235, 160.174, 0.94, 1708, 2, 160.174, 160.264, 0.089, 140,     1.187,
 997, 0, 158.662, 158.662, 159.164, 0.501, 1003, 159.164, 160.337, 1.173, 1382, 2, 160.337, 160.359, 0.022, 44,     1.696,
 1002, 0, 159.672, 159.672, 159.737, 0.065, 11, 159.737, 160.678, 0.941, 1552, 2, 160.678, 160.691, 0.012, 25,     1.019,
 1007, 0, 160.132, 160.132, 160.142, 0.01, 1, 160.142, 160.896, 0.754, 1797, 2, 160.896, 160.916, 0.02, 40,     0.784,
 1006, 0, 160.062, 160.062, 160.082, 0.019, 39, 160.082, 160.948, 0.866, 1709, 2, 160.948, 160.958, 0.01, 18,     0.896,
 1004, 0, 159.824, 159.824, 160.012, 0.187, 1, 160.012, 160.835, 0.823, 1768, 2, 160.835, 161.063, 0.228, 456,     1.238,
 1001, 0, 159.596, 159.596, 159.717, 0.121, 243, 159.717, 161.084, 1.367, 1302, 2, 161.084, 161.095, 0.011, 22,     1.499,
 1003, 0, 159.756, 159.756, 159.992, 0.236, 483, 159.992, 161.162, 1.17, 1497, 2, 161.162, 161.172, 0.01, 2,     1.416,
 1005, 0, 159.923, 159.923, 160.022, 0.099, 18, 160.022, 161.354, 1.332, 1097, 2, 161.354, 161.364, 0.01, 1,     1.441,
 1010, 0, 160.645, 160.645, 160.645, 0, 3, 160.645, 161.416, 0.771, 1928, 2, 161.416, 161.426, 0.01, 7,     0.781,
 1008, 0, 160.269, 160.269, 160.365, 0.096, 153, 160.365, 161.566, 1.201, 1668, 2, 161.566, 161.576, 0.01, 6,     1.307,
 1009, 0, 160.625, 160.625, 160.635, 0.01, 19, 160.635, 161.604, 0.969, 1511, 2, 161.604, 161.676, 0.072, 141,     1.051,
 1011, 0, 160.683, 160.683, 160.693, 0.01, 10, 160.693, 161.815, 1.122, 1336, 2, 161.815, 161.842, 0.026, 53,     1.158,
 1012, 0, 160.709, 160.709, 160.728, 0.019, 42, 160.728, 161.867, 1.139, 1493, 2, 161.867, 161.877, 0.01, 8,     1.168,
 1013, 0, 160.728, 160.728, 160.728, 0, 1, 160.728, 161.482, 0.754, 1014, 2, 161.482, 161.902, 0.42, 840,     1.174,
 1000, 0, 159.469, 159.469, 160.683, 1.214, 2428, 160.683, 161.907, 1.223, 1314, 2, 161.907, 161.917, 0.01, 27,     2.447,
 1017, 0, 161.014, 161.014, 161.052, 0.038, 76, 161.052, 161.966, 0.914, 1781, 2, 161.966, 161.976, 0.01, 12,     0.962,
 1015, 0, 160.901, 160.901, 160.971, 0.07, 136, 160.971, 162.078, 1.108, 1582, 2, 162.078, 162.15, 0.071, 143,     1.249,
 1014, 0, 160.744, 160.744, 160.767, 0.023, 59, 160.767, 162.215, 1.448, 1496, 2, 162.215, 162.231, 0.017, 33,     1.487,
 1016, 0, 160.922, 160.922, 160.971, 0.049, 82, 160.971, 162.252, 1.281, 1881, 2, 162.252, 162.317, 0.065, 131,     1.395,
 1019, 0, 161.222, 161.222, 161.997, 0.775, 1550, 161.997, 162.77, 0.773, 450, 2, 162.77, 162.827, 0.056, 113,     1.604,
 1021, 0, 161.82, 161.82, 161.851, 0.032, 2, 161.851, 162.77, 0.919, 1673, 2, 162.77, 162.84, 0.07, 140,     1.021,
 1018, 0, 161.03, 161.03, 161.648, 0.619, 1238, 161.648, 163.019, 1.371, 1410, 2, 163.019, 163.087, 0.067, 135,     2.057,
 1022, 0, 161.862, 161.862, 161.879, 0.017, 34, 161.879, 163.229, 1.349, 1183, 2, 163.229, 163.254, 0.025, 51,     1.392,
 1020, 0, 161.333, 161.333, 161.838, 0.505, 379, 161.838, 163.28, 1.442, 1512, 2, 163.28, 163.375, 0.095, 191,     2.043,
 1025, 0, 162.529, 162.529, 162.6, 0.071, 143, 162.6, 163.478, 0.877, 1420, 2, 163.478, 163.503, 0.025, 51,     0.974,
 1026, 0, 162.618, 162.618, 162.618, 0, 7, 162.618, 163.53, 0.912, 1500, 2, 163.53, 163.819, 0.289, 579,     1.201,
 1024, 0, 162.483, 162.483, 162.513, 0.03, 71, 162.513, 163.685, 1.172, 1624, 2, 163.685, 163.9, 0.215, 431,     1.417,
 1027, 0, 162.655, 162.655, 162.665, 0.01, 2, 162.665, 163.947, 1.281, 1610, 2, 163.947, 163.978, 0.031, 63,     1.323,
 1030, 0, 163.039, 163.039, 163.145, 0.106, 202, 163.145, 164.029, 0.884, 1848, 2, 164.029, 164.069, 0.04, 52,     1.030,
 1032, 0, 163.292, 163.292, 163.302, 0.01, 10, 163.302, 164.2, 0.898, 1320, 2, 164.2, 164.21, 0.01, 15,     0.918,
 1033, 0, 163.358, 163.358, 163.464, 0.106, 208, 163.464, 164.177, 0.713, 1317, 2, 164.177, 164.239, 0.063, 126,     0.881,
 1028, 0, 162.848, 162.848, 162.848, 0, 1, 162.848, 164.278, 1.43, 2127, 2, 164.278, 164.309, 0.031, 62,     1.461,
 1035, 0, 163.472, 163.472, 163.472, 0, 4, 163.472, 164.539, 1.067, 1474, 2, 164.539, 164.555, 0.016, 32,     1.083,
 1029, 0, 162.942, 162.942, 162.968, 0.026, 52, 162.968, 164.699, 1.731, 1354, 2, 164.699, 164.719, 0.019, 39,     1.777,
 1034, 0, 163.363, 163.363, 163.612, 0.249, 348, 163.612, 164.85, 1.238, 1604, 2, 164.85, 164.897, 0.047, 93,     1.534,
 1031, 0, 163.106, 163.106, 163.426, 0.32, 631, 163.426, 164.595, 1.169, 1769, 2, 164.595, 164.968, 0.373, 747,     1.862,
 1036, 0, 163.478, 163.478, 163.478, 0, 4, 163.478, 164.45, 0.972, 1454, 2, 164.45, 164.98, 0.53, 1063,     1.502,
 1023, 0, 162.055, 162.055, 162.065, 0.01, 14, 162.065, 163.78, 1.715, 1352, 2, 163.78, 165.329, 1.549, 3099,     3.274,
 1039, 0, 164.967, 164.967, 165.016, 0.049, 99, 165.016, 165.768, 0.752, 1572, 2, 165.768, 165.803, 0.035, 73,     0.836,
 1038, 0, 164.874, 164.874, 164.879, 0.005, 21, 164.879, 166.103, 1.224, 1434, 2, 166.103, 166.113, 0.01, 12,     1.239,
 1042, 0, 165.469, 165.469, 165.469, 0, 9, 165.469, 166.181, 0.712, 1673, 2, 166.181, 166.199, 0.018, 36,     0.730,
 1040, 0, 165.171, 165.171, 165.189, 0.018, 37, 165.189, 166.147, 0.958, 1149, 2, 166.147, 166.289, 0.142, 284,     1.118,
 1044, 0, 165.746, 165.746, 165.756, 0.01, 15, 165.756, 166.471, 0.715, 661, 2, 166.471, 166.481, 0.01, 1,     0.735,
 1041, 0, 165.357, 165.357, 165.367, 0.01, 1, 165.367, 166.547, 1.18, 939, 2, 166.547, 166.723, 0.176, 353,     1.366,
 1045, 0, 166.083, 166.083, 166.093, 0.01, 9, 166.093, 166.808, 0.715, 1280, 2, 166.808, 166.818, 0.01, 6,     0.735,
 1043, 0, 165.616, 165.616, 165.812, 0.196, 401, 165.812, 166.992, 1.179, 1439, 2, 166.992, 167.002, 0.01, 2,     1.386,
 1047, 0, 166.429, 166.429, 166.482, 0.053, 106, 166.482, 167.241, 0.759, 1956, 2, 167.241, 167.251, 0.01, 11,     0.822,
 1046, 0, 166.175, 166.175, 166.201, 0.026, 43, 166.201, 167.38, 1.179, 1037, 2, 167.38, 167.404, 0.024, 49,     1.229,
 1048, 0, 166.734, 166.734, 166.751, 0.017, 33, 166.751, 167.467, 0.716, 1641, 2, 167.467, 167.477, 0.01, 15,     0.742,
 1050, 0, 166.825, 166.825, 166.839, 0.014, 28, 166.839, 167.555, 0.716, 1737, 2, 167.555, 167.606, 0.051, 102,     0.781,
