Workload_ID,    App_ID,SubmitTime,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 1946, 0, 303.336, 303.336, 303.459, 0.123, 246, 303.459, 304.726, 1.267, 1603, 2, 304.726, 304.845, 0.119, 238,     1.509,
 1948, 0, 303.427, 303.427, 303.632, 0.205, 126, 303.632, 304.889, 1.257, 2206, 2, 304.889, 304.899, 0.01, 3,     1.472,
 1949, 0, 303.687, 303.687, 303.731, 0.044, 51, 303.731, 304.963, 1.232, 1915, 2, 304.963, 304.973, 0.01, 1,     1.286,
 1950, 0, 303.774, 303.774, 303.774, 0, 1, 303.774, 305.007, 1.233, 1542, 2, 305.007, 305.007, 0, 1,     1.233,
 1953, 0, 304.022, 304.022, 304.398, 0.376, 119, 304.398, 305.212, 0.814, 1891, 2, 305.212, 305.222, 0.01, 2,     1.200,
 1954, 0, 304.11, 304.11, 304.432, 0.322, 35, 304.432, 305.304, 0.872, 1469, 2, 305.304, 305.384, 0.08, 160,     1.274,
 1945, 0, 302.66, 302.66, 304.333, 1.673, 2744, 304.333, 305.138, 0.805, 1359, 2, 305.138, 305.408, 0.269, 539,     2.748,
 1952, 0, 303.954, 303.954, 304.71, 0.757, 1514, 304.71, 305.522, 0.812, 1133, 2, 305.522, 305.607, 0.085, 170,     1.654,
 1951, 0, 303.892, 303.892, 303.904, 0.012, 24, 303.904, 305.088, 1.184, 1693, 2, 305.088, 305.664, 0.576, 1152,     1.771,
 1955, 0, 304.682, 304.682, 304.988, 0.306, 613, 304.988, 305.702, 0.714, 1458, 2, 305.702, 305.714, 0.012, 24,     1.032,
 1956, 0, 304.756, 304.756, 305.083, 0.328, 646, 305.083, 305.809, 0.726, 1583, 2, 305.809, 305.819, 0.01, 16,     1.063,
 1925, 0, 300.025, 300.025, 300.04, 0.016, 25, 300.04, 301.487, 1.447, 1738, 2, 301.487, 305.853, 4.365, 8749,     5.828,
 1957, 0, 304.818, 304.818, 305.143, 0.325, 312, 305.143, 305.861, 0.718, 1102, 2, 305.861, 305.874, 0.013, 43,     1.056,
 1959, 0, 305.468, 305.468, 305.478, 0.01, 25, 305.478, 306.217, 0.739, 1606, 2, 306.217, 306.335, 0.118, 237,     0.867,
 1961, 0, 305.903, 305.903, 305.938, 0.034, 69, 305.938, 306.733, 0.795, 1681, 2, 306.733, 306.754, 0.021, 42,     0.850,
 1962, 0, 306.077, 306.077, 306.087, 0.01, 4, 306.087, 306.868, 0.781, 1756, 2, 306.868, 306.878, 0.01, 19,     0.801,
 1960, 0, 305.586, 305.586, 306.138, 0.553, 1106, 306.138, 306.904, 0.766, 1600, 2, 306.904, 306.961, 0.057, 114,     1.375,
 1964, 0, 306.824, 306.824, 306.976, 0.152, 315, 306.976, 307.704, 0.728, 1322, 2, 307.704, 307.714, 0.01, 14,     0.890,
 1966, 0, 306.927, 306.927, 307.013, 0.087, 192, 307.013, 307.729, 0.716, 800, 2, 307.729, 307.745, 0.016, 32,     0.818,
 1968, 0, 307.159, 307.159, 307.175, 0.017, 33, 307.175, 308.01, 0.835, 1825, 2, 308.01, 308.05, 0.039, 79,     0.891,
 1967, 0, 307.078, 307.078, 307.095, 0.017, 33, 307.095, 307.913, 0.818, 1684, 2, 307.913, 308.108, 0.195, 390,     1.029,
 1970, 0, 307.195, 307.195, 307.195, 0, 1, 307.195, 308.114, 0.919, 1392, 2, 308.114, 308.151, 0.036, 87,     0.955,
 1969, 0, 307.166, 307.166, 307.203, 0.037, 78, 307.203, 308.162, 0.959, 964, 2, 308.162, 308.172, 0.01, 7,     1.007,
 1971, 0, 307.252, 307.252, 307.272, 0.019, 39, 307.272, 308.21, 0.939, 1187, 2, 308.21, 308.22, 0.01, 3,     0.968,
 1965, 0, 306.861, 306.861, 306.885, 0.024, 49, 306.885, 307.611, 0.726, 1276, 2, 307.611, 308.312, 0.701, 1402,     1.451,
 1973, 0, 307.619, 307.619, 307.733, 0.114, 243, 307.733, 308.449, 0.716, 1815, 2, 308.449, 308.459, 0.01, 10,     0.840,
 1972, 0, 307.411, 307.411, 307.79, 0.378, 776, 307.79, 308.513, 0.724, 1588, 2, 308.513, 308.53, 0.017, 33,     1.119,
 1963, 0, 306.27, 306.27, 306.303, 0.033, 77, 306.303, 307.06, 0.757, 1379, 2, 307.06, 308.572, 1.512, 3025,     2.302,
 1958, 0, 304.854, 304.854, 305.143, 0.29, 120, 305.143, 305.901, 0.758, 1415, 2, 305.901, 308.829, 2.928, 5856,     3.975,
 1974, 0, 308.017, 308.017, 308.059, 0.042, 55, 308.059, 308.78, 0.721, 1508, 2, 308.78, 308.906, 0.126, 252,     0.888,
 1975, 0, 308.106, 308.106, 308.156, 0.05, 71, 308.156, 308.872, 0.716, 1878, 2, 308.872, 308.926, 0.054, 92,     0.820,
 1976, 0, 308.225, 308.225, 308.247, 0.022, 44, 308.247, 308.985, 0.738, 1626, 2, 308.985, 308.995, 0.01, 12,     0.770,
 1978, 0, 308.527, 308.527, 308.527, 0, 3, 308.527, 309.243, 0.716, 900, 2, 309.243, 309.269, 0.026, 52,     0.742,
 1979, 0, 308.69, 308.69, 308.785, 0.095, 190, 308.785, 309.492, 0.707, 1758, 2, 309.492, 309.502, 0.01, 15,     0.812,
 1980, 0, 308.712, 308.712, 308.764, 0.052, 83, 308.764, 309.492, 0.728, 1635, 2, 309.492, 309.522, 0.03, 40,     0.810,
 1981, 0, 308.785, 308.785, 308.788, 0.004, 16, 308.788, 309.547, 0.759, 1686, 2, 309.547, 309.58, 0.033, 65,     0.795,
 1983, 0, 309.02, 309.02, 309.134, 0.113, 223, 309.134, 309.898, 0.765, 1345, 2, 309.898, 309.987, 0.089, 178,     0.967,
 1977, 0, 308.455, 308.455, 308.503, 0.049, 98, 308.503, 309.243, 0.739, 1476, 2, 309.243, 310.05, 0.807, 1615,     1.595,
 1984, 0, 309.109, 309.109, 309.144, 0.034, 14, 309.144, 310.015, 0.871, 1416, 2, 310.015, 310.134, 0.119, 213,     1.025,
 1985, 0, 309.162, 309.162, 309.203, 0.041, 99, 309.203, 310.173, 0.97, 1520, 2, 310.173, 310.295, 0.122, 244,     1.133,
 1986, 0, 309.197, 309.197, 309.217, 0.021, 10, 309.217, 310.214, 0.997, 1797, 2, 310.214, 310.309, 0.095, 168,     1.113,
 1982, 0, 308.905, 308.905, 309.402, 0.497, 983, 309.402, 310.423, 1.021, 1912, 2, 310.423, 310.501, 0.078, 157,     1.597,
 1988, 0, 309.618, 309.618, 309.657, 0.039, 42, 309.657, 310.704, 1.047, 1782, 2, 310.704, 310.718, 0.014, 28,     1.100,
 1927, 0, 300.204, 300.204, 300.843, 0.639, 1245, 300.843, 302.131, 1.288, 501, 2, 302.131, 310.731, 8.6, 17201,    10.527,
 1987, 0, 309.298, 309.298, 309.416, 0.118, 229, 309.416, 310.583, 1.168, 1830, 2, 310.583, 310.821, 0.238, 476,     1.524,
 1991, 0, 310.073, 310.073, 310.152, 0.079, 146, 310.152, 311.22, 1.068, 1522, 2, 311.22, 311.23, 0.01, 18,     1.158,
 1992, 0, 310.234, 310.234, 310.242, 0.009, 12, 310.242, 311.269, 1.027, 1104, 2, 311.269, 311.279, 0.01, 14,     1.046,
 1989, 0, 309.816, 309.816, 309.826, 0.01, 18, 309.826, 310.895, 1.069, 1058, 2, 310.895, 311.292, 0.397, 795,     1.476,
 1990, 0, 310.037, 310.037, 310.054, 0.017, 34, 310.054, 311.055, 1, 1618, 2, 311.055, 311.397, 0.343, 686,     1.360,
 1993, 0, 310.463, 310.463, 310.473, 0.01, 13, 310.473, 311.47, 0.997, 1139, 2, 311.47, 311.48, 0.01, 14,     1.017,
 1994, 0, 310.84, 310.84, 310.868, 0.028, 36, 310.868, 311.859, 0.991, 1148, 2, 311.859, 311.901, 0.041, 83,     1.061,
 1995, 0, 310.913, 310.913, 310.945, 0.032, 64, 310.945, 311.909, 0.964, 1871, 2, 311.909, 311.909, 0, 6,     0.996,
 1997, 0, 311.128, 311.128, 311.191, 0.063, 102, 311.191, 312.058, 0.868, 1163, 2, 312.058, 312.068, 0.01, 7,     0.941,
 1996, 0, 311.07, 311.07, 311.138, 0.068, 137, 311.138, 312.011, 0.874, 1423, 2, 312.011, 312.202, 0.19, 381,     1.132,
 1998, 0, 311.229, 311.229, 311.25, 0.021, 42, 311.25, 312.22, 0.97, 1132, 2, 312.22, 312.241, 0.021, 41,     1.011,
 2000, 0, 311.925, 311.925, 312.097, 0.172, 345, 312.097, 312.906, 0.808, 1359, 2, 312.906, 312.941, 0.035, 37,     1.016,
 1999, 0, 311.424, 311.424, 311.449, 0.025, 27, 311.449, 312.469, 1.02, 1268, 2, 312.469, 313.257, 0.788, 1566,     1.833,
 2003, 0, 312.303, 312.303, 312.566, 0.263, 83, 312.566, 313.291, 0.726, 1487, 2, 313.291, 313.309, 0.017, 46,     1.006,
 2004, 0, 312.576, 312.576, 312.586, 0.01, 7, 312.586, 313.459, 0.873, 1519, 2, 313.459, 313.469, 0.01, 14,     0.893,
 2005, 0, 312.817, 312.817, 312.827, 0.01, 7, 312.827, 313.655, 0.828, 1451, 2, 313.655, 313.719, 0.064, 126,     0.902,
 2006, 0, 312.95, 312.95, 312.956, 0.006, 16, 312.956, 313.709, 0.753, 1591, 2, 313.709, 313.757, 0.048, 89,     0.807,
 2001, 0, 311.967, 311.967, 312.522, 0.555, 1126, 312.522, 313.247, 0.726, 1584, 2, 313.247, 313.829, 0.582, 1165,     1.863,
 2007, 0, 313.06, 313.06, 313.098, 0.038, 63, 313.098, 313.877, 0.779, 1505, 2, 313.877, 313.915, 0.038, 69,     0.855,
 2008, 0, 313.122, 313.122, 313.193, 0.071, 133, 313.193, 314.127, 0.934, 1689, 2, 314.127, 314.179, 0.052, 104,     1.057,
 2009, 0, 313.186, 313.186, 313.205, 0.019, 7, 313.205, 314.161, 0.956, 1332, 2, 314.161, 314.298, 0.137, 257,     1.112,
 2010, 0, 313.651, 313.651, 313.686, 0.035, 70, 313.686, 314.513, 0.827, 1497, 2, 314.513, 314.524, 0.01, 21,     0.872,
 2012, 0, 313.951, 313.951, 313.961, 0.01, 10, 313.961, 314.673, 0.712, 1611, 2, 314.673, 314.683, 0.01, 15,     0.732,
 2011, 0, 313.809, 313.809, 313.906, 0.097, 177, 313.906, 314.622, 0.716, 1914, 2, 314.622, 315.068, 0.446, 892,     1.259,
 2013, 0, 314.012, 314.012, 314.408, 0.396, 809, 314.408, 315.124, 0.716, 1118, 2, 315.124, 315.134, 0.01, 1,     1.122,
 2014, 0, 314.297, 314.297, 314.482, 0.184, 147, 314.482, 315.198, 0.716, 1942, 2, 315.198, 315.208, 0.01, 14,     0.910,
 2016, 0, 314.646, 314.646, 315.872, 1.226, 20, 315.872, 316.66, 0.787, 1881, 2, 316.66, 316.67, 0.01, 18,     2.024,
 2015, 0, 314.51, 314.51, 315.858, 1.348, 2696, 315.858, 316.573, 0.714, 1165, 2, 316.573, 316.729, 0.156, 307,     2.218,
 2017, 0, 314.652, 314.652, 315.992, 1.339, 239, 315.992, 316.775, 0.783, 1296, 2, 316.775, 316.893, 0.118, 236,     2.240,
 2002, 0, 312.116, 312.116, 318.108, 5.991, 11985, 318.108, 318.823, 0.715, 1477, 2, 318.823, 318.866, 0.043, 76,     6.750,
 2019, 0, 314.974, 314.974, 318.142, 3.167, 38, 318.142, 318.856, 0.714, 1015, 2, 318.856, 318.876, 0.02, 40,     3.902,
 2020, 0, 315.125, 315.125, 318.179, 3.054, 76, 318.179, 318.898, 0.719, 2162, 2, 318.898, 318.908, 0.01, 1,     3.783,
 2021, 0, 315.411, 315.411, 318.222, 2.81, 67, 318.222, 319.039, 0.817, 1853, 2, 319.039, 319.105, 0.067, 131,     3.694,
 2023, 0, 315.483, 315.483, 318.285, 2.803, 60, 318.285, 319.105, 0.82, 1677, 2, 319.105, 319.122, 0.017, 34,     3.640,
 2022, 0, 315.428, 315.428, 318.256, 2.827, 37, 318.256, 319.072, 0.817, 1594, 2, 319.072, 319.19, 0.118, 235,     3.761,
 2024, 0, 315.553, 315.553, 318.32, 2.767, 70, 318.32, 319.244, 0.924, 1755, 2, 319.244, 319.259, 0.014, 29,     3.706,
 2025, 0, 315.672, 315.672, 318.333, 2.66, 19, 318.333, 319.322, 0.99, 569, 2, 319.322, 319.332, 0.01, 5,     3.660,
 2026, 0, 316.082, 316.082, 318.629, 2.547, 593, 318.629, 319.698, 1.069, 1652, 2, 319.698, 319.698, 0, 2,     3.616,
 2027, 0, 316.284, 316.284, 318.643, 2.359, 4, 318.643, 319.763, 1.12, 1612, 2, 319.763, 319.817, 0.054, 108,     3.533,
 2028, 0, 316.52, 316.52, 318.689, 2.169, 92, 318.689, 319.849, 1.16, 1532, 2, 319.849, 319.859, 0.01, 20,     3.339,
 2030, 0, 316.57, 316.57, 318.716, 2.147, 1, 318.716, 320.048, 1.332, 1229, 2, 320.048, 320.059, 0.01, 21,     3.489,
 2029, 0, 316.537, 316.537, 318.702, 2.165, 4, 318.702, 319.908, 1.206, 1435, 2, 319.908, 320.079, 0.17, 303,     3.541,
 2031, 0, 316.656, 316.656, 318.817, 2.162, 189, 318.817, 320.158, 1.341, 1632, 2, 320.158, 320.168, 0.01, 6,     3.512,
 2032, 0, 316.722, 316.722, 318.831, 2.109, 28, 318.831, 320.256, 1.425, 1017, 2, 320.256, 320.288, 0.032, 64,     3.566,
 2018, 0, 314.72, 314.72, 318.88, 4.16, 5763, 318.88, 320.298, 1.418, 1350, 2, 320.298, 320.336, 0.038, 95,     5.616,
 2034, 0, 317.2, 317.2, 318.952, 1.752, 144, 318.952, 320.343, 1.391, 1504, 2, 320.343, 320.343, 0, 3,     3.143,
 2033, 0, 317.164, 317.164, 319.101, 1.937, 540, 319.101, 320.547, 1.446, 1363, 2, 320.547, 320.558, 0.011, 22,     3.394,
 2035, 0, 317.502, 317.502, 319.003, 1.501, 97, 319.003, 320.518, 1.515, 1704, 2, 320.518, 320.592, 0.074, 148,     3.090,
 2037, 0, 318.024, 318.024, 319.115, 1.091, 4, 319.115, 320.65, 1.535, 1863, 2, 320.65, 320.662, 0.012, 25,     2.638,
 2038, 0, 318.045, 318.045, 319.14, 1.094, 49, 319.14, 320.708, 1.568, 1288, 2, 320.708, 320.735, 0.026, 53,     2.689,
 2040, 0, 318.222, 318.222, 319.162, 0.94, 1, 319.162, 320.85, 1.688, 1745, 2, 320.85, 320.885, 0.035, 70,     2.663,
 2039, 0, 318.16, 318.16, 319.152, 0.992, 8, 319.152, 320.768, 1.616, 1378, 2, 320.768, 320.916, 0.148, 296,     2.756,
 2036, 0, 317.61, 317.61, 319.183, 1.573, 360, 319.183, 320.9, 1.717, 1580, 2, 320.9, 320.936, 0.036, 68,     3.325,
 2042, 0, 318.256, 318.256, 319.231, 0.975, 96, 319.231, 320.958, 1.727, 1231, 2, 320.958, 320.969, 0.012, 23,     2.713,
 2044, 0, 318.87, 318.87, 319.259, 0.389, 20, 319.259, 321.099, 1.84, 1719, 2, 321.099, 321.109, 0.01, 3,     2.239,
 2043, 0, 318.397, 318.397, 319.245, 0.849, 1, 319.245, 321.047, 1.802, 1555, 2, 321.047, 321.136, 0.089, 179,     2.740,
 2045, 0, 319.056, 319.056, 319.27, 0.214, 15, 319.27, 321.155, 1.885, 1488, 2, 321.155, 321.165, 0.01, 9,     2.109,
 2047, 0, 319.478, 319.478, 319.49, 0.011, 23, 319.49, 321.349, 1.859, 1632, 2, 321.349, 321.366, 0.017, 34,     1.888,
 2046, 0, 319.26, 319.26, 319.319, 0.059, 74, 319.319, 321.248, 1.929, 1482, 2, 321.248, 321.59, 0.342, 685,     2.331,
 2048, 0, 319.554, 319.554, 319.677, 0.124, 244, 319.677, 321.64, 1.962, 987, 2, 321.64, 321.712, 0.072, 145,     2.159,
 2050, 0, 319.667, 319.667, 319.697, 0.03, 12, 319.697, 321.765, 2.068, 1284, 2, 321.765, 321.79, 0.025, 50,     2.123,
 2049, 0, 319.637, 319.637, 319.687, 0.05, 19, 319.687, 321.698, 2.01, 1064, 2, 321.698, 321.808, 0.11, 221,     2.171,
 2051, 0, 320.027, 320.027, 320.173, 0.146, 264, 320.173, 321.907, 1.734, 1214, 2, 321.907, 321.94, 0.033, 64,     1.913,
 2053, 0, 320.079, 320.079, 320.387, 0.308, 2, 320.387, 322.092, 1.705, 1349, 2, 322.092, 322.166, 0.074, 133,     2.087,
 2054, 0, 320.387, 320.387, 320.397, 0.01, 11, 320.397, 322.156, 1.76, 1019, 2, 322.156, 322.176, 0.02, 22,     1.789,
 2055, 0, 320.411, 320.411, 320.433, 0.022, 49, 320.433, 322.254, 1.821, 970, 2, 322.254, 322.264, 0.01, 8,     1.853,
 2052, 0, 320.075, 320.075, 320.679, 0.604, 996, 320.679, 322.353, 1.674, 1807, 2, 322.353, 322.468, 0.115, 229,     2.392,
 2058, 0, 321.062, 321.062, 321.062, 0, 2, 321.062, 322.66, 1.599, 1231, 2, 322.66, 322.716, 0.056, 111,     1.655,
 2056, 0, 320.748, 320.748, 320.752, 0.004, 20, 320.752, 322.457, 1.705, 1438, 2, 322.457, 322.726, 0.269, 522,     1.979,
 2059, 0, 321.389, 321.389, 321.389, 0, 7, 321.389, 322.92, 1.531, 1452, 2, 322.92, 322.93, 0.01, 14,     1.541,
 2060, 0, 321.558, 321.558, 321.578, 0.02, 56, 321.578, 323.062, 1.483, 1543, 2, 323.062, 323.072, 0.01, 1,     1.513,
 2061, 0, 321.646, 321.646, 321.687, 0.041, 82, 321.687, 323.17, 1.482, 1528, 2, 323.17, 323.18, 0.01, 6,     1.533,
 2062, 0, 321.691, 321.691, 321.755, 0.064, 117, 321.755, 323.331, 1.576, 1819, 2, 323.331, 323.364, 0.033, 66,     1.674,
 2041, 0, 318.23, 318.23, 320.384, 2.154, 2436, 320.384, 322.044, 1.66, 1939, 2, 322.044, 323.601, 1.557, 3115,     5.371,
 2063, 0, 321.764, 321.764, 322.583, 0.819, 1657, 322.583, 323.744, 1.161, 1378, 2, 323.744, 323.775, 0.031, 63,     2.011,
 2057, 0, 321.026, 321.026, 322.742, 1.716, 3416, 322.742, 323.865, 1.123, 1391, 2, 323.865, 323.9, 0.036, 71,     2.874,
 2065, 0, 321.959, 321.959, 322.756, 0.797, 28, 322.756, 323.956, 1.2, 1308, 2, 323.956, 323.966, 0.01, 13,     2.007,
 2064, 0, 321.929, 321.929, 322.767, 0.838, 347, 322.767, 323.993, 1.226, 1637, 2, 323.993, 324.092, 0.099, 198,     2.163,
 2066, 0, 322.019, 322.019, 322.781, 0.762, 37, 322.781, 324.067, 1.286, 1599, 2, 324.067, 324.112, 0.045, 88,     2.093,
 2068, 0, 322.399, 322.399, 322.801, 0.401, 33, 322.801, 324.272, 1.472, 1221, 2, 324.272, 324.315, 0.043, 85,     1.915,
 2069, 0, 322.586, 322.586, 322.791, 0.204, 1, 322.791, 324.206, 1.415, 1207, 2, 324.206, 324.384, 0.178, 357,     1.798,
 2072, 0, 322.81, 322.81, 322.811, 0, 20, 322.811, 324.405, 1.595, 2072, 2, 324.405, 324.415, 0.01, 17,     1.605,
 2071, 0, 322.781, 322.781, 322.821, 0.04, 28, 322.821, 324.553, 1.733, 1857, 2, 324.553, 324.719, 0.166, 333,     1.939,
 2067, 0, 322.235, 322.235, 322.781, 0.546, 1, 322.781, 324.156, 1.375, 1704, 2, 324.156, 324.739, 0.583, 1167,     2.505,
 2074, 0, 323.102, 323.102, 323.113, 0.01, 21, 323.113, 324.778, 1.665, 2157, 2, 324.778, 324.788, 0.01, 14,     1.686,
 2075, 0, 323.144, 323.144, 323.282, 0.138, 280, 323.282, 324.812, 1.529, 1742, 2, 324.812, 324.83, 0.018, 36,     1.686,
 2070, 0, 322.742, 322.742, 322.801, 0.058, 13, 322.801, 324.355, 1.555, 1009, 2, 324.355, 325.147, 0.792, 1584,     2.405,
 2077, 0, 323.634, 323.634, 324.312, 0.678, 1344, 324.312, 325.633, 1.321, 1807, 2, 325.633, 325.643, 0.01, 8,     2.009,
 2078, 0, 323.653, 323.653, 324.341, 0.687, 57, 324.341, 325.735, 1.394, 1652, 2, 325.735, 325.769, 0.034, 68,     2.116,
 2073, 0, 322.851, 322.851, 322.947, 0.096, 194, 322.947, 324.691, 1.744, 1473, 2, 324.691, 325.789, 1.098, 2197,     2.938,
 2079, 0, 323.695, 323.695, 324.406, 0.711, 116, 324.406, 325.84, 1.434, 1701, 2, 325.84, 325.856, 0.016, 32,     2.161,
 2076, 0, 323.185, 323.185, 324.463, 1.279, 2566, 324.463, 325.952, 1.489, 1503, 2, 325.952, 325.962, 0.01, 6,     2.777,
 2081, 0, 324.059, 324.059, 324.503, 0.444, 72, 324.503, 326.153, 1.65, 1284, 2, 326.153, 326.215, 0.062, 112,     2.155,
 2082, 0, 324.551, 324.551, 324.561, 0.01, 8, 324.561, 326.205, 1.644, 1562, 2, 326.205, 326.215, 0.01, 7,     1.664,
 2083, 0, 324.604, 324.604, 324.614, 0.01, 12, 324.614, 326.256, 1.641, 887, 2, 326.256, 326.295, 0.039, 78,     1.690,
 2080, 0, 323.904, 323.904, 324.475, 0.571, 133, 324.475, 326.006, 1.531, 1227, 2, 326.006, 326.307, 0.301, 603,     2.403,
 2084, 0, 324.682, 324.682, 324.692, 0.01, 34, 324.692, 326.351, 1.659, 1041, 2, 326.351, 326.384, 0.033, 66,     1.702,
 2085, 0, 324.872, 324.872, 324.919, 0.047, 94, 324.919, 326.454, 1.535, 1568, 2, 326.454, 326.501, 0.047, 105,     1.629,
 2087, 0, 325.053, 325.053, 325.066, 0.013, 26, 325.066, 326.663, 1.597, 1329, 2, 326.663, 326.693, 0.031, 61,     1.640,
 2088, 0, 325.161, 325.161, 325.198, 0.037, 46, 325.198, 326.803, 1.605, 1022, 2, 326.803, 326.817, 0.014, 28,     1.656,
 2089, 0, 325.426, 325.426, 325.458, 0.032, 41, 325.458, 326.842, 1.384, 1308, 2, 326.842, 326.896, 0.054, 108,     1.470,
 2086, 0, 324.954, 324.954, 324.964, 0.01, 11, 324.964, 326.6, 1.636, 1486, 2, 326.6, 326.97, 0.37, 725,     2.017,
 2090, 0, 325.485, 325.485, 325.494, 0.009, 21, 325.494, 327, 1.506, 2318, 2, 327, 327.01, 0.01, 12,     1.525,
 2093, 0, 325.847, 325.847, 325.954, 0.107, 222, 325.954, 327.46, 1.506, 1863, 2, 327.46, 327.472, 0.012, 24,     1.625,
 2091, 0, 325.691, 325.691, 325.701, 0.01, 17, 325.701, 327.251, 1.55, 1269, 2, 327.251, 327.488, 0.237, 474,     1.797,
 2095, 0, 325.944, 325.944, 326.076, 0.132, 13, 326.076, 327.665, 1.589, 1362, 2, 327.665, 327.696, 0.031, 63,     1.753,
 2094, 0, 325.857, 325.857, 326.062, 0.204, 205, 326.062, 327.622, 1.561, 1651, 2, 327.622, 328.042, 0.42, 833,     2.185,
 2097, 0, 326.259, 326.259, 326.391, 0.131, 263, 326.391, 328.032, 1.641, 952, 2, 328.032, 328.042, 0.01, 12,     1.783,
 2096, 0, 326.165, 326.165, 326.259, 0.095, 190, 326.259, 327.872, 1.612, 1868, 2, 327.872, 328.065, 0.193, 387,     1.900,
 2092, 0, 325.717, 325.717, 326.422, 0.704, 1404, 326.422, 328.074, 1.652, 1952, 2, 328.074, 328.084, 0.01, 35,     2.366,
 2098, 0, 326.439, 326.439, 326.439, 0, 10, 326.439, 328.223, 1.784, 1244, 2, 328.223, 328.308, 0.085, 164,     1.869,
 2100, 0, 326.551, 326.551, 326.562, 0.011, 22, 326.562, 328.384, 1.821, 1408, 2, 328.384, 328.398, 0.014, 28,     1.846,
 2101, 0, 326.593, 326.593, 326.611, 0.019, 35, 326.611, 328.423, 1.811, 1542, 2, 328.423, 328.433, 0.01, 1,     1.840,
 2102, 0, 326.611, 326.611, 326.621, 0.01, 10, 326.621, 328.473, 1.851, 1552, 2, 328.473, 328.483, 0.01, 10,     1.871,
 2103, 0, 326.661, 326.661, 326.679, 0.018, 36, 326.679, 328.684, 2.004, 2063, 2, 328.684, 328.7, 0.016, 32,     2.038,
 2099, 0, 326.504, 326.504, 326.679, 0.175, 354, 326.679, 328.641, 1.962, 1564, 2, 328.641, 328.723, 0.082, 164,     2.219,
 2104, 0, 326.685, 326.685, 327.025, 0.34, 692, 327.025, 328.891, 1.866, 1861, 2, 328.891, 328.932, 0.041, 82,     2.247,
 2106, 0, 326.813, 326.813, 326.996, 0.183, 374, 326.996, 328.833, 1.837, 2011, 2, 328.833, 329.031, 0.197, 365,     2.217,
 2107, 0, 327.176, 327.176, 327.238, 0.062, 135, 327.238, 329.039, 1.8, 1829, 2, 329.039, 329.049, 0.01, 31,     1.873,
 2109, 0, 327.361, 327.361, 327.404, 0.042, 85, 327.404, 329.196, 1.792, 1423, 2, 329.196, 329.206, 0.01, 11,     1.845,
 2110, 0, 327.444, 327.444, 327.531, 0.087, 175, 327.531, 329.288, 1.757, 1424, 2, 329.288, 329.298, 0.01, 5,     1.854,
 2108, 0, 327.3, 327.3, 327.319, 0.019, 41, 327.319, 329.083, 1.764, 1536, 2, 329.083, 329.391, 0.309, 618,     2.092,
 2111, 0, 327.499, 327.499, 327.545, 0.046, 80, 327.545, 329.396, 1.851, 1483, 2, 329.396, 329.408, 0.012, 33,     1.909,
 2112, 0, 327.722, 327.722, 327.753, 0.031, 41, 327.753, 329.596, 1.843, 925, 2, 329.596, 329.619, 0.023, 46,     1.896,
 2113, 0, 327.808, 327.808, 327.867, 0.059, 119, 327.867, 329.695, 1.828, 1433, 2, 329.695, 329.766, 0.07, 141,     1.958,
 2114, 0, 328.037, 328.037, 328.047, 0.01, 16, 328.047, 329.798, 1.751, 1179, 2, 329.798, 329.808, 0.01, 4,     1.771,
 2117, 0, 328.38, 328.38, 328.39, 0.01, 13, 328.39, 330, 1.61, 1695, 2, 330, 330.023, 0.022, 46,     1.642,
 2118, 0, 328.423, 328.423, 328.526, 0.103, 182, 328.526, 330.1, 1.573, 1306, 2, 330.1, 330.11, 0.01, 6,     1.687,
 2119, 0, 328.427, 328.427, 328.558, 0.131, 64, 328.558, 330.203, 1.644, 1267, 2, 330.203, 330.223, 0.02, 40,     1.796,
 2115, 0, 328.273, 328.273, 328.343, 0.069, 104, 328.343, 329.895, 1.552, 1201, 2, 329.895, 330.243, 0.347, 664,     1.969,
 2116, 0, 328.301, 328.301, 328.616, 0.314, 634, 328.616, 330.261, 1.645, 1517, 2, 330.261, 330.271, 0.01, 7,     1.970,
 2121, 0, 329.07, 329.07, 329.08, 0.01, 3, 329.08, 330.402, 1.322, 1288, 2, 330.402, 330.412, 0.01, 18,     1.342,
 2120, 0, 328.674, 328.674, 329.278, 0.604, 1208, 329.278, 330.615, 1.337, 1323, 2, 330.615, 330.625, 0.01, 2,     1.951,
 2122, 0, 329.268, 329.268, 329.278, 0.01, 19, 329.278, 330.663, 1.385, 1618, 2, 330.663, 330.673, 0.01, 8,     1.405,
 2123, 0, 329.369, 329.369, 329.48, 0.111, 205, 329.48, 330.802, 1.322, 1072, 2, 330.802, 330.843, 0.041, 82,     1.473,
 2125, 0, 329.463, 329.463, 329.52, 0.057, 129, 329.52, 330.913, 1.393, 792, 2, 330.913, 330.923, 0.01, 2,     1.459,
 2127, 0, 329.496, 329.496, 329.53, 0.034, 6, 329.53, 331.052, 1.522, 1338, 2, 331.052, 331.062, 0.01, 2,     1.566,
 2126, 0, 329.47, 329.47, 329.52, 0.05, 67, 329.52, 331.004, 1.484, 1449, 2, 331.004, 331.177, 0.173, 346,     1.707,
