Workload_ID,    App_ID,SubmitTime,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 1196, 1, 181.82, 181.82, 181.829, 0.01, 33, 181.829, 182.666, 0.837, 1224, 0, 182.666, 182.774, 0.107, 215,     0.954,
 1197, 1, 181.869, 181.869, 181.999, 0.13, 230, 181.999, 182.91, 0.911, 1106, 0, 182.91, 182.92, 0.01, 4,     1.051,
 1198, 1, 182.222, 182.222, 182.222, 0, 2, 182.222, 182.943, 0.721, 1321, 0, 182.943, 182.956, 0.013, 26,     0.734,
 1188, 1, 180.529, 180.529, 180.734, 0.205, 387, 180.734, 181.906, 1.172, 1626, 0, 181.906, 183.093, 1.187, 2358,     2.564,
 1200, 1, 182.956, 182.956, 182.984, 0.028, 55, 182.984, 183.713, 0.729, 1562, 0, 183.713, 183.74, 0.028, 55,     0.784,
 1202, 1, 183.075, 183.075, 183.133, 0.058, 123, 183.133, 183.942, 0.809, 1412, 0, 183.942, 183.96, 0.018, 36,     0.885,
 1199, 1, 182.921, 182.921, 182.931, 0.01, 7, 182.931, 183.962, 1.031, 1559, 0, 183.962, 184.017, 0.055, 114,     1.096,
 1203, 1, 183.162, 183.162, 183.172, 0.01, 16, 183.172, 184.101, 0.928, 1128, 0, 184.101, 184.149, 0.048, 97,     0.987,
 1204, 1, 183.195, 183.195, 183.205, 0.01, 7, 183.205, 184.211, 1.007, 1363, 0, 184.211, 184.271, 0.06, 119,     1.076,
 1201, 1, 182.992, 182.992, 183.319, 0.326, 667, 183.319, 184.358, 1.039, 1464, 0, 184.358, 184.368, 0.01, 17,     1.376,
 1205, 1, 183.229, 183.229, 183.271, 0.042, 46, 183.271, 184.441, 1.17, 1623, 0, 184.441, 184.555, 0.114, 220,     1.326,
 1206, 1, 183.309, 183.309, 183.329, 0.02, 22, 183.329, 184.545, 1.216, 1551, 0, 184.545, 184.589, 0.044, 88,     1.280,
 1207, 1, 183.893, 183.893, 183.903, 0.01, 24, 183.903, 184.632, 0.729, 1501, 0, 184.632, 184.643, 0.011, 22,     0.750,
 1209, 1, 184.04, 184.04, 184.065, 0.025, 51, 184.065, 184.841, 0.776, 1389, 0, 184.841, 184.886, 0.045, 90,     0.846,
 1208, 1, 183.987, 183.987, 183.997, 0.01, 10, 183.997, 184.887, 0.89, 1403, 0, 184.887, 184.956, 0.069, 140,     0.969,
 1211, 1, 184.297, 184.297, 184.307, 0.01, 8, 184.307, 185.236, 0.929, 1510, 0, 185.236, 185.271, 0.035, 63,     0.974,
 1210, 1, 184.052, 184.052, 184.533, 0.482, 935, 184.533, 185.261, 0.728, 2327, 0, 185.261, 185.281, 0.02, 35,     1.229,
 1212, 1, 184.533, 184.533, 184.543, 0.01, 16, 184.543, 185.358, 0.815, 1506, 0, 185.358, 185.377, 0.019, 39,     0.844,
 1213, 1, 184.816, 184.816, 184.836, 0.019, 39, 184.836, 185.751, 0.915, 1270, 0, 185.751, 185.761, 0.01, 15,     0.945,
 1214, 1, 184.945, 184.945, 184.957, 0.012, 25, 184.957, 185.747, 0.789, 1523, 0, 185.747, 185.771, 0.024, 49,     0.826,
 1215, 1, 185.062, 185.062, 185.107, 0.045, 90, 185.107, 185.829, 0.722, 1208, 0, 185.829, 185.888, 0.06, 119,     0.827,
 1217, 1, 185.283, 185.283, 185.295, 0.012, 24, 185.295, 186.082, 0.787, 1614, 0, 186.082, 186.255, 0.173, 346,     0.972,
 1216, 1, 185.19, 185.19, 185.204, 0.014, 28, 185.204, 186.376, 1.172, 1620, 0, 186.376, 186.415, 0.04, 79,     1.226,
 1220, 1, 185.851, 185.851, 185.851, 0, 14, 185.851, 186.822, 0.971, 1249, 0, 186.822, 186.897, 0.075, 151,     1.046,
 1219, 1, 185.823, 185.823, 185.833, 0.01, 19, 185.833, 186.879, 1.046, 1427, 0, 186.879, 186.917, 0.038, 79,     1.094,
 1218, 1, 185.716, 185.716, 185.726, 0.01, 14, 185.726, 186.627, 0.9, 1516, 0, 186.627, 187.044, 0.417, 834,     1.327,
 1222, 1, 186.545, 186.545, 186.559, 0.014, 29, 186.559, 187.281, 0.721, 1523, 0, 187.281, 187.291, 0.01, 18,     0.746,
 1221, 1, 186.445, 186.445, 186.457, 0.012, 25, 186.457, 187.389, 0.932, 1827, 0, 187.389, 187.41, 0.021, 42,     0.965,
 1223, 1, 186.618, 186.618, 186.628, 0.01, 3, 186.628, 187.52, 0.891, 1432, 0, 187.52, 187.53, 0.01, 20,     0.911,
 1227, 1, 186.825, 186.825, 186.835, 0.01, 20, 186.835, 187.587, 0.752, 1416, 0, 187.587, 187.598, 0.012, 23,     0.773,
 1224, 1, 186.662, 186.662, 186.716, 0.054, 98, 186.716, 187.679, 0.963, 1423, 0, 187.679, 187.689, 0.01, 16,     1.027,
 1226, 1, 186.753, 186.753, 186.803, 0.05, 64, 186.803, 187.719, 0.916, 1764, 0, 187.719, 187.734, 0.016, 31,     0.981,
 1228, 1, 187.044, 187.044, 187.423, 0.379, 767, 187.423, 188.136, 0.714, 1548, 0, 188.136, 188.174, 0.037, 75,     1.130,
 1229, 1, 187.387, 187.387, 187.398, 0.011, 22, 187.398, 188.388, 0.989, 1737, 0, 188.388, 188.406, 0.018, 37,     1.019,
 1225, 1, 186.706, 186.706, 186.863, 0.157, 314, 186.863, 187.78, 0.917, 1433, 0, 187.78, 188.483, 0.703, 1407,     1.777,
 1230, 1, 187.618, 187.618, 187.799, 0.181, 363, 187.799, 188.518, 0.719, 1166, 0, 188.518, 188.571, 0.053, 108,     0.953,
 1231, 1, 187.91, 187.91, 187.92, 0.01, 15, 187.92, 188.837, 0.917, 1798, 0, 188.837, 188.848, 0.012, 23,     0.939,
 1232, 1, 188.147, 188.147, 188.214, 0.067, 134, 188.214, 188.926, 0.713, 1373, 0, 188.926, 188.992, 0.066, 132,     0.846,
 1233, 1, 188.233, 188.233, 188.245, 0.012, 39, 188.245, 189.023, 0.779, 1564, 0, 189.023, 189.033, 0.01, 9,     0.800,
 1235, 1, 188.573, 188.573, 188.623, 0.049, 100, 188.623, 189.338, 0.715, 1830, 0, 189.338, 189.348, 0.01, 19,     0.774,
 1234, 1, 188.364, 188.364, 188.376, 0.012, 24, 188.376, 189.339, 0.963, 2031, 0, 189.339, 189.446, 0.107, 211,     1.082,
 1238, 1, 188.792, 188.792, 188.792, 0, 1, 188.792, 189.547, 0.754, 1213, 0, 189.547, 189.557, 0.01, 5,     0.764,
 1236, 1, 188.766, 188.766, 188.776, 0.01, 18, 188.776, 189.589, 0.812, 1570, 0, 189.589, 189.616, 0.027, 55,     0.850,
 1239, 1, 188.808, 188.808, 188.808, 0, 3, 188.808, 189.891, 1.083, 1621, 0, 189.891, 190.044, 0.153, 319,     1.237,
 1241, 1, 189.025, 189.025, 189.077, 0.052, 66, 189.077, 190.141, 1.064, 1330, 0, 190.141, 190.141, 0, 2,     1.116,
 1237, 1, 188.781, 188.781, 188.874, 0.093, 197, 188.874, 189.885, 1.01, 763, 0, 189.885, 190.177, 0.292, 585,     1.396,
 1243, 1, 189.293, 189.293, 189.326, 0.032, 36, 189.326, 190.095, 0.77, 1379, 0, 190.095, 190.259, 0.164, 323,     0.966,
 1244, 1, 189.332, 189.332, 189.431, 0.099, 211, 189.431, 190.459, 1.028, 1757, 0, 190.459, 190.474, 0.015, 30,     1.142,
 1242, 1, 189.236, 189.236, 189.326, 0.09, 150, 189.326, 190.249, 0.923, 1432, 0, 190.249, 190.491, 0.242, 484,     1.256,
 1246, 1, 189.41, 189.41, 189.463, 0.053, 106, 189.463, 190.514, 1.052, 1365, 0, 190.514, 190.533, 0.018, 37,     1.123,
 1245, 1, 189.359, 189.359, 189.41, 0.05, 84, 189.41, 190.582, 1.172, 1578, 0, 190.582, 190.592, 0.01, 8,     1.232,
 1240, 1, 188.837, 188.837, 188.862, 0.026, 35, 188.862, 189.846, 0.983, 1241, 0, 189.846, 190.831, 0.985, 1970,     1.994,
 1247, 1, 189.827, 189.827, 189.837, 0.01, 10, 189.837, 191.011, 1.174, 1682, 0, 191.011, 191.021, 0.01, 6,     1.194,
 1248, 1, 190.14, 190.14, 190.361, 0.221, 432, 190.361, 191.28, 0.919, 2376, 0, 191.28, 191.485, 0.205, 410,     1.345,
 1249, 1, 190.752, 190.752, 190.77, 0.018, 37, 190.77, 191.849, 1.079, 1239, 0, 191.849, 191.855, 0.006, 10,     1.103,
 1252, 1, 190.909, 190.909, 190.919, 0.01, 20, 190.919, 192.151, 1.232, 1432, 0, 192.151, 192.161, 0.01, 8,     1.252,
 1251, 1, 190.839, 190.839, 190.849, 0.01, 21, 190.849, 192.4, 1.552, 1639, 0, 192.4, 192.42, 0.02, 40,     1.582,
 1253, 1, 191.637, 191.637, 191.679, 0.042, 52, 191.679, 192.68, 1, 1377, 0, 192.68, 192.741, 0.061, 122,     1.103,
 1250, 1, 190.771, 190.771, 191.083, 0.312, 604, 191.083, 192.767, 1.684, 1805, 0, 192.767, 192.825, 0.058, 117,     2.054,
 1256, 1, 191.764, 191.764, 191.764, 0, 4, 191.764, 192.781, 1.017, 1651, 0, 192.781, 192.851, 0.07, 140,     1.087,
 1255, 1, 191.703, 191.703, 191.876, 0.173, 347, 191.876, 192.929, 1.053, 988, 0, 192.929, 193.031, 0.102, 200,     1.328,
 1254, 1, 191.653, 191.653, 191.713, 0.06, 129, 191.713, 193.021, 1.308, 1438, 0, 193.021, 193.041, 0.02, 24,     1.389,
 1258, 1, 192.021, 192.021, 192.032, 0.012, 23, 192.032, 193.031, 0.999, 1676, 0, 193.031, 193.068, 0.037, 93,     1.047,
 1259, 1, 192.347, 192.347, 192.361, 0.013, 27, 192.361, 193.281, 0.92, 1392, 0, 193.281, 193.291, 0.011, 21,     0.944,
 1257, 1, 191.943, 191.943, 191.975, 0.032, 58, 191.975, 193.286, 1.311, 1131, 0, 193.286, 193.313, 0.027, 65,     1.370,
 1260, 1, 192.501, 192.501, 192.511, 0.01, 13, 192.511, 193.242, 0.731, 1175, 0, 193.242, 193.334, 0.092, 184,     0.833,
 1262, 1, 192.756, 192.756, 192.829, 0.073, 146, 192.829, 193.752, 0.922, 1933, 0, 193.752, 193.787, 0.035, 70,     1.030,
 1261, 1, 192.526, 192.526, 192.526, 0, 10, 192.526, 193.689, 1.163, 1371, 0, 193.689, 193.807, 0.118, 212,     1.281,
 1264, 1, 192.941, 192.941, 192.951, 0.01, 1, 192.951, 193.889, 0.938, 1352, 0, 193.889, 193.999, 0.109, 219,     1.057,
 1266, 1, 193.052, 193.052, 193.064, 0.012, 37, 193.064, 193.938, 0.875, 1524, 0, 193.938, 194.157, 0.218, 437,     1.105,
 1267, 1, 193.155, 193.155, 193.221, 0.066, 133, 193.221, 194.139, 0.918, 806, 0, 194.139, 194.224, 0.085, 171,     1.069,
 1270, 1, 193.341, 193.341, 193.384, 0.044, 33, 193.384, 194.188, 0.804, 1299, 0, 194.188, 194.287, 0.099, 199,     0.947,
 1269, 1, 193.245, 193.245, 193.356, 0.111, 58, 193.356, 194.087, 0.731, 1895, 0, 194.087, 194.38, 0.293, 586,     1.135,
 1271, 1, 193.412, 193.412, 193.422, 0.01, 16, 193.422, 194.442, 1.02, 1296, 0, 194.442, 194.467, 0.024, 49,     1.054,
 1265, 1, 192.968, 192.968, 193.025, 0.057, 124, 193.025, 194.334, 1.309, 1462, 0, 194.334, 194.609, 0.275, 550,     1.640,
 1272, 1, 193.567, 193.567, 193.64, 0.073, 136, 193.64, 194.573, 0.933, 1558, 0, 194.573, 194.67, 0.097, 194,     1.103,
 1273, 1, 194.103, 194.103, 194.103, 0, 14, 194.103, 194.817, 0.714, 1523, 0, 194.817, 194.956, 0.139, 278,     0.853,
 1268, 1, 193.198, 193.198, 193.327, 0.129, 213, 193.327, 194.243, 0.915, 1462, 0, 194.243, 195.18, 0.937, 1875,     1.981,
 1275, 1, 194.304, 194.304, 194.314, 0.01, 14, 194.314, 195.232, 0.918, 1540, 0, 195.232, 195.263, 0.031, 62,     0.959,
 1274, 1, 194.23, 194.23, 194.254, 0.024, 47, 194.254, 195.418, 1.164, 2005, 0, 195.418, 195.449, 0.031, 62,     1.219,
 1276, 1, 194.697, 194.697, 194.707, 0.01, 10, 194.707, 195.428, 0.721, 1604, 0, 195.428, 195.522, 0.094, 181,     0.825,
 1278, 1, 194.753, 194.753, 194.905, 0.153, 251, 194.905, 195.679, 0.773, 1467, 0, 195.679, 195.722, 0.043, 74,     0.969,
 1277, 1, 194.741, 194.741, 194.78, 0.039, 79, 194.78, 195.679, 0.899, 1810, 0, 195.679, 195.843, 0.164, 329,     1.102,
 1281, 1, 195.043, 195.043, 195.207, 0.164, 78, 195.207, 196.125, 0.918, 1715, 0, 196.125, 196.135, 0.01, 3,     1.092,
 1279, 1, 194.84, 194.84, 195.137, 0.296, 461, 195.137, 195.928, 0.792, 1171, 0, 195.928, 196.145, 0.216, 424,     1.305,
 1280, 1, 195.017, 195.017, 195.149, 0.132, 24, 195.149, 196.066, 0.917, 1269, 0, 196.066, 196.187, 0.121, 243,     1.171,
 1284, 1, 195.536, 195.536, 195.857, 0.32, 55, 195.857, 196.774, 0.918, 1546, 0, 196.774, 196.784, 0.01, 15,     1.248,
 1282, 1, 195.056, 195.056, 195.219, 0.162, 2, 195.219, 196.05, 0.832, 1195, 0, 196.05, 196.952, 0.902, 1805,     1.896,
 1285, 1, 195.943, 195.943, 195.977, 0.035, 69, 195.977, 196.904, 0.926, 1556, 0, 196.904, 196.972, 0.069, 105,     1.029,
 1283, 1, 195.367, 195.367, 195.829, 0.463, 910, 195.829, 196.999, 1.17, 1463, 0, 196.999, 197.128, 0.129, 257,     1.761,
 1287, 1, 196.305, 196.305, 196.315, 0.01, 17, 196.315, 197.249, 0.933, 1357, 0, 197.249, 197.307, 0.058, 117,     1.002,
 1289, 1, 196.501, 196.501, 196.538, 0.037, 69, 196.538, 197.269, 0.73, 1624, 0, 197.269, 197.327, 0.058, 95,     0.826,
 1288, 1, 196.394, 196.394, 196.405, 0.011, 41, 196.405, 197.334, 0.929, 1860, 0, 197.334, 197.344, 0.01, 32,     0.950,
 1290, 1, 196.72, 196.72, 196.737, 0.017, 33, 196.737, 197.509, 0.772, 2070, 0, 197.509, 197.531, 0.022, 40,     0.811,
 1286, 1, 196.129, 196.129, 196.268, 0.139, 279, 196.268, 197.521, 1.252, 1619, 0, 197.521, 197.541, 0.02, 40,     1.412,
 1291, 1, 197.125, 197.125, 197.202, 0.077, 155, 197.202, 197.92, 0.718, 1564, 0, 197.92, 198.086, 0.165, 331,     0.961,
 1293, 1, 197.404, 197.404, 197.517, 0.113, 226, 197.517, 198.245, 0.728, 1736, 0, 198.245, 198.263, 0.018, 36,     0.859,
 1294, 1, 197.447, 197.447, 197.549, 0.102, 33, 197.549, 198.467, 0.917, 1443, 0, 198.467, 198.553, 0.086, 173,     1.106,
 1295, 1, 197.785, 197.785, 197.869, 0.084, 168, 197.869, 198.581, 0.712, 1391, 0, 198.581, 198.665, 0.084, 168,     0.880,
 1292, 1, 197.152, 197.152, 197.268, 0.116, 103, 197.268, 198.175, 0.907, 1387, 0, 198.175, 198.833, 0.658, 1317,     1.681,
 1297, 1, 198.062, 198.062, 198.15, 0.088, 177, 198.15, 198.878, 0.727, 1923, 0, 198.878, 198.888, 0.01, 15,     0.826,
 1296, 1, 197.851, 197.851, 197.954, 0.103, 152, 197.954, 198.781, 0.827, 1639, 0, 198.781, 198.936, 0.155, 311,     1.086,
 1298, 1, 198.431, 198.431, 198.441, 0.01, 18, 198.441, 199.618, 1.177, 1629, 0, 199.618, 199.663, 0.046, 92,     1.232,
 1299, 1, 198.694, 198.694, 198.703, 0.01, 7, 198.703, 199.621, 0.917, 1696, 0, 199.621, 199.703, 0.082, 171,     1.009,
 1302, 1, 198.825, 198.825, 198.955, 0.13, 17, 198.955, 199.877, 0.922, 1089, 0, 199.877, 199.997, 0.12, 240,     1.172,
 1303, 1, 198.858, 198.858, 199.021, 0.163, 121, 199.021, 199.933, 0.912, 1626, 0, 199.933, 200.017, 0.084, 169,     1.159,
 1304, 1, 199.021, 199.021, 199.239, 0.218, 437, 199.239, 200.065, 0.825, 1556, 0, 200.065, 200.235, 0.17, 351,     1.214,
 1301, 1, 198.766, 198.766, 198.935, 0.169, 229, 198.935, 200.329, 1.395, 1412, 0, 200.329, 200.339, 0.01, 7,     1.574,
 1306, 1, 199.118, 199.118, 199.488, 0.369, 318, 199.488, 200.376, 0.889, 1943, 0, 200.376, 200.52, 0.143, 287,     1.402,
 1305, 1, 199.067, 199.067, 199.329, 0.261, 180, 199.329, 200.578, 1.25, 1487, 0, 200.578, 200.588, 0.01, 16,     1.521,
 1300, 1, 198.731, 198.731, 198.804, 0.073, 146, 198.804, 199.717, 0.914, 1436, 0, 199.717, 201.054, 1.337, 2675,     2.324,
 1308, 1, 200.161, 200.161, 200.295, 0.135, 17, 200.295, 201.218, 0.923, 1434, 0, 201.218, 201.235, 0.017, 33,     1.074,
 1307, 1, 200.078, 200.078, 200.283, 0.205, 430, 200.283, 201.198, 0.915, 1346, 0, 201.198, 201.278, 0.079, 159,     1.200,
 1309, 1, 200.315, 200.315, 200.357, 0.043, 79, 200.357, 201.55, 1.193, 1648, 0, 201.55, 201.578, 0.028, 39,     1.263,
 1310, 1, 200.667, 200.667, 200.727, 0.061, 131, 200.727, 202.629, 1.902, 1096, 0, 202.629, 202.643, 0.014, 47,     1.977,
 1312, 1, 200.751, 200.751, 200.84, 0.09, 166, 200.84, 202.818, 1.977, 1219, 0, 202.818, 202.905, 0.087, 175,     2.154,
 1313, 1, 200.817, 200.817, 201.077, 0.26, 468, 201.077, 203.384, 2.307, 1166, 0, 203.384, 203.394, 0.009, 12,     2.576,
 1314, 1, 200.85, 200.85, 201.154, 0.304, 154, 201.154, 203.319, 2.165, 1540, 0, 203.319, 203.404, 0.085, 168,     2.554,
 1315, 1, 201.125, 201.125, 201.166, 0.041, 9, 201.166, 203.394, 2.228, 1186, 0, 203.394, 203.424, 0.031, 46,     2.300,
 1316, 1, 201.478, 201.478, 201.502, 0.024, 66, 201.502, 203.394, 1.892, 1627, 0, 203.394, 203.5, 0.107, 232,     2.022,
 1318, 1, 201.69, 201.69, 201.825, 0.135, 270, 201.825, 203.568, 1.744, 1295, 0, 203.568, 203.578, 0.01, 2,     1.888,
 1263, 1, 192.834, 192.834, 201.887, 9.053, 18115, 201.887, 203.643, 1.756, 943, 0, 203.643, 203.668, 0.025, 51,    10.835,
 1319, 1, 201.784, 201.784, 201.899, 0.114, 126, 201.899, 203.643, 1.744, 1289, 0, 203.643, 203.689, 0.046, 111,     1.904,
 1317, 1, 201.519, 201.519, 201.527, 0.008, 13, 201.527, 203.883, 2.356, 1710, 0, 203.883, 203.928, 0.046, 92,     2.409,
 1321, 1, 202.117, 202.117, 202.127, 0.01, 15, 202.127, 203.818, 1.69, 1252, 0, 203.818, 203.996, 0.178, 357,     1.879,
 1322, 1, 202.196, 202.196, 202.212, 0.017, 33, 202.212, 204.139, 1.926, 1591, 0, 204.139, 204.149, 0.01, 14,     1.953,
 1320, 1, 202.074, 202.074, 202.074, 0, 10, 202.074, 203.633, 1.559, 1628, 0, 203.633, 204.248, 0.615, 1230,     2.174,
 1324, 1, 202.507, 202.507, 202.517, 0.01, 7, 202.517, 204.638, 2.121, 1686, 0, 204.638, 204.66, 0.021, 38,     2.153,
 1323, 1, 202.445, 202.445, 202.658, 0.213, 396, 202.658, 204.696, 2.039, 1791, 0, 204.696, 204.792, 0.095, 204,     2.347,
 1311, 1, 200.711, 200.711, 200.757, 0.046, 56, 200.757, 203.135, 2.378, 1526, 0, 203.135, 204.97, 1.835, 3671,     4.259,
 1326, 1, 203.708, 203.708, 203.718, 0.01, 20, 203.718, 205.018, 1.3, 1672, 0, 205.018, 205.03, 0.012, 25,     1.322,
 1325, 1, 203.358, 203.358, 203.549, 0.191, 382, 203.549, 205.141, 1.592, 1693, 0, 205.141, 205.194, 0.053, 107,     1.836,
 1327, 1, 203.724, 203.724, 203.746, 0.022, 26, 203.746, 205.338, 1.592, 996, 0, 205.338, 205.367, 0.03, 59,     1.644,
 1328, 1, 203.857, 203.857, 203.888, 0.03, 51, 203.888, 205.391, 1.503, 1013, 0, 205.391, 205.452, 0.061, 123,     1.594,
 1331, 1, 204.588, 204.588, 204.598, 0.01, 14, 204.598, 205.536, 0.938, 1134, 0, 205.536, 205.56, 0.024, 48,     0.972,
 1329, 1, 204.522, 204.522, 204.539, 0.017, 33, 204.539, 205.64, 1.101, 1434, 0, 205.64, 205.655, 0.015, 30,     1.133,
 1330, 1, 204.541, 204.541, 204.83, 0.289, 583, 204.83, 205.836, 1.006, 1440, 0, 205.836, 205.86, 0.024, 48,     1.319,
 1333, 1, 204.664, 204.664, 204.88, 0.215, 92, 204.88, 205.889, 1.009, 1643, 0, 205.889, 205.909, 0.02, 24,     1.245,
 1334, 1, 204.697, 204.697, 204.91, 0.213, 52, 204.91, 206.044, 1.135, 955, 0, 206.044, 206.055, 0.011, 21,     1.358,
 1335, 1, 205.053, 205.053, 205.124, 0.071, 142, 205.124, 206.138, 1.015, 1652, 0, 206.138, 206.178, 0.04, 79,     1.125,
 1337, 1, 205.275, 205.275, 205.458, 0.183, 367, 205.458, 206.294, 0.836, 1575, 0, 206.294, 206.466, 0.173, 346,     1.192,
 1338, 1, 205.61, 205.61, 205.62, 0.01, 7, 205.62, 206.475, 0.855, 1398, 0, 206.475, 206.475, 0, 10,     0.865,
 1332, 1, 204.655, 204.655, 204.971, 0.316, 649, 204.971, 206.085, 1.114, 1423, 0, 206.085, 206.641, 0.556, 1112,     1.986,
 1339, 1, 205.66, 205.66, 205.69, 0.03, 60, 205.69, 206.725, 1.034, 1995, 0, 206.725, 206.875, 0.15, 311,     1.214,
 1341, 1, 205.84, 205.84, 205.869, 0.029, 55, 205.869, 206.974, 1.105, 1615, 0, 206.974, 206.984, 0.01, 1,     1.144,
 1340, 1, 205.786, 205.786, 205.804, 0.018, 35, 205.804, 206.706, 0.902, 1651, 0, 206.706, 206.994, 0.288, 558,     1.208,
 1336, 1, 205.247, 205.247, 206.254, 1.008, 1987, 206.254, 207.227, 0.972, 1681, 0, 207.227, 207.252, 0.025, 50,     2.005,
 1342, 1, 205.965, 205.965, 206.254, 0.29, 564, 206.254, 207.313, 1.058, 2115, 0, 207.313, 207.364, 0.052, 103,     1.399,
 1344, 1, 206.165, 206.165, 206.296, 0.131, 53, 206.296, 207.625, 1.329, 2104, 0, 207.625, 207.638, 0.013, 26,     1.472,
 1345, 1, 206.266, 206.266, 206.308, 0.042, 8, 206.308, 207.688, 1.379, 1332, 0, 207.688, 207.698, 0.01, 19,     1.432,
 1343, 1, 205.975, 205.975, 206.345, 0.37, 179, 206.345, 207.823, 1.478, 1477, 0, 207.823, 207.833, 0.01, 8,     1.858,
 1346, 1, 206.335, 206.335, 206.37, 0.034, 69, 206.37, 207.874, 1.504, 2055, 0, 207.874, 207.906, 0.032, 64,     1.571,
 1348, 1, 206.445, 206.445, 206.504, 0.059, 90, 206.504, 207.918, 1.414, 1048, 0, 207.918, 207.928, 0.01, 2,     1.483,
 1347, 1, 206.43, 206.43, 206.524, 0.093, 152, 206.524, 207.937, 1.413, 1718, 0, 207.937, 207.956, 0.019, 56,     1.526,
 1349, 1, 206.672, 206.672, 206.672, 0, 7, 206.672, 208.077, 1.405, 1830, 0, 208.077, 208.098, 0.021, 42,     1.426,
 1350, 1, 206.755, 206.755, 206.765, 0.01, 1, 206.765, 208.189, 1.424, 1692, 0, 208.189, 208.209, 0.02, 40,     1.454,
 1352, 1, 207.016, 207.016, 207.042, 0.026, 35, 207.042, 208.957, 1.915, 1597, 0, 208.957, 208.992, 0.036, 71,     1.977,
 1351, 1, 206.817, 206.817, 206.822, 0.005, 15, 206.822, 208.707, 1.885, 1759, 0, 208.707, 209.111, 0.404, 773,     2.294,
 1353, 1, 207.049, 207.049, 207.049, 0, 5, 207.049, 209.207, 2.158, 1599, 0, 209.207, 209.338, 0.131, 274,     2.289,
 1354, 1, 207.146, 207.146, 207.219, 0.073, 133, 207.219, 209.589, 2.37, 2074, 0, 209.589, 209.687, 0.098, 197,     2.541,
 1355, 1, 207.425, 207.425, 207.435, 0.01, 14, 207.435, 210.145, 2.71, 983, 0, 210.145, 210.16, 0.016, 46,     2.736,
 1356, 1, 207.659, 207.659, 207.669, 0.01, 33, 207.669, 210.596, 2.926, 1577, 0, 210.596, 210.611, 0.016, 31,     2.952,
 1357, 1, 207.72, 207.72, 207.732, 0.012, 30, 207.732, 210.845, 3.112, 1407, 0, 210.845, 210.881, 0.036, 72,     3.161,
 1359, 1, 208.152, 208.152, 208.237, 0.086, 152, 208.237, 211.344, 3.107, 2136, 0, 211.344, 211.38, 0.036, 81,     3.229,
 1358, 1, 207.848, 207.848, 207.892, 0.044, 89, 207.892, 211.344, 3.452, 2200, 0, 211.344, 211.4, 0.056, 80,     3.552,
 1361, 1, 208.375, 208.375, 208.421, 0.046, 92, 208.421, 211.62, 3.199, 1444, 0, 211.62, 211.63, 0.01, 16,     3.255,
 1360, 1, 208.215, 208.215, 208.225, 0.01, 26, 208.225, 211.593, 3.368, 1151, 0, 211.593, 211.709, 0.116, 232,     3.494,
 1362, 1, 208.43, 208.43, 208.643, 0.213, 444, 208.643, 211.846, 3.203, 1567, 0, 211.846, 211.856, 0.01, 8,     3.426,
 1363, 1, 208.502, 208.502, 208.512, 0.01, 1, 208.512, 211.846, 3.334, 1151, 0, 211.846, 211.907, 0.061, 123,     3.405,
 1364, 1, 208.923, 208.923, 208.923, 0, 12, 208.923, 212.095, 3.172, 922, 0, 212.095, 212.168, 0.073, 147,     3.245,
 1366, 1, 209.048, 209.048, 209.058, 0.01, 7, 209.058, 212.219, 3.161, 1309, 0, 212.219, 212.233, 0.014, 28,     3.185,
 1365, 1, 208.996, 208.996, 209.022, 0.026, 53, 209.022, 212.095, 3.073, 1274, 0, 212.095, 212.259, 0.164, 328,     3.263,
 1367, 1, 209.118, 209.118, 209.126, 0.009, 20, 209.126, 212.344, 3.218, 1849, 0, 212.344, 212.479, 0.134, 269,     3.361,
 1370, 1, 209.711, 209.711, 209.809, 0.097, 13, 209.809, 212.593, 2.785, 1196, 0, 212.593, 212.608, 0.015, 30,     2.897,
 1369, 1, 209.684, 209.684, 209.797, 0.113, 226, 209.797, 212.593, 2.797, 1185, 0, 212.593, 212.628, 0.035, 49,     2.944,
 1371, 1, 210.096, 210.096, 210.186, 0.089, 173, 210.186, 212.843, 2.657, 993, 0, 212.843, 212.9, 0.057, 114,     2.803,
 1372, 1, 210.407, 210.407, 210.417, 0.01, 21, 210.417, 213.11, 2.693, 856, 0, 213.11, 213.131, 0.02, 41,     2.724,
 1373, 1, 210.456, 210.456, 210.622, 0.166, 332, 210.622, 213.223, 2.601, 1553, 0, 213.223, 213.223, 0, 9,     2.767,
 1374, 1, 210.583, 210.583, 210.64, 0.057, 26, 210.64, 213.543, 2.903, 1467, 0, 213.543, 213.568, 0.025, 50,     2.985,
 1375, 1, 210.64, 210.64, 210.675, 0.035, 69, 210.675, 213.613, 2.939, 1785, 0, 213.613, 213.645, 0.031, 63,     3.005,
 1378, 1, 211.167, 211.167, 211.197, 0.03, 46, 211.197, 213.863, 2.666, 1730, 0, 213.863, 213.89, 0.028, 55,     2.723,
 1377, 1, 210.858, 210.858, 210.935, 0.077, 164, 210.935, 213.834, 2.898, 1763, 0, 213.834, 214.05, 0.216, 433,     3.192,
