Workload_ID,    App_ID,SubmitTime,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 722, 1, 109.47, 109.47, 109.521, 0.051, 7, 109.521, 110.929, 1.408, 1554, 0, 110.929, 110.967, 0.038, 55,     1.497,
 716, 1, 108.822, 108.822, 108.961, 0.138, 98, 108.961, 110.083, 1.122, 1792, 0, 110.083, 111.115, 1.032, 2065,     2.293,
 723, 1, 110.056, 110.056, 110.085, 0.029, 46, 110.085, 111.185, 1.099, 1814, 0, 111.185, 111.214, 0.029, 58,     1.157,
 724, 1, 110.158, 110.158, 110.195, 0.037, 81, 110.195, 111.405, 1.21, 1201, 0, 111.405, 111.415, 0.01, 14,     1.257,
 725, 1, 110.199, 110.199, 110.235, 0.036, 79, 110.235, 111.537, 1.303, 1073, 0, 111.537, 111.597, 0.06, 118,     1.399,
 726, 1, 110.423, 110.423, 110.423, 0, 1, 110.423, 111.681, 1.259, 1163, 0, 111.681, 111.691, 0.01, 1,     1.269,
 727, 1, 110.652, 110.652, 110.859, 0.207, 396, 110.859, 111.937, 1.078, 1227, 0, 111.937, 111.947, 0.01, 18,     1.295,
 728, 1, 110.694, 110.694, 110.879, 0.186, 34, 110.879, 111.986, 1.107, 1373, 0, 111.986, 112.01, 0.023, 47,     1.316,
 729, 1, 110.736, 110.736, 110.909, 0.173, 50, 110.909, 112.088, 1.179, 1634, 0, 112.088, 112.105, 0.016, 33,     1.369,
 730, 1, 110.969, 110.969, 111.141, 0.173, 338, 111.141, 112.19, 1.049, 1571, 0, 112.19, 112.27, 0.08, 161,     1.302,
 731, 1, 111.151, 111.151, 111.155, 0.004, 28, 111.155, 112.299, 1.144, 1807, 0, 112.299, 112.422, 0.123, 247,     1.271,
 715, 1, 108.432, 108.432, 111.255, 2.823, 5626, 111.255, 112.425, 1.17, 946, 0, 112.425, 112.462, 0.037, 57,     4.030,
 732, 1, 111.229, 111.229, 111.289, 0.06, 122, 111.289, 112.489, 1.2, 2038, 0, 112.489, 112.513, 0.024, 48,     1.284,
 733, 1, 111.317, 111.317, 111.441, 0.124, 227, 111.441, 112.56, 1.119, 1629, 0, 112.56, 112.57, 0.01, 2,     1.253,
 734, 1, 111.345, 111.345, 111.47, 0.126, 236, 111.47, 112.61, 1.14, 1645, 0, 112.61, 112.666, 0.056, 112,     1.321,
 735, 1, 111.716, 111.716, 111.738, 0.022, 52, 111.738, 112.905, 1.167, 1422, 0, 112.905, 112.925, 0.02, 22,     1.209,
 737, 1, 112.034, 112.034, 112.064, 0.03, 28, 112.064, 113.188, 1.124, 1883, 0, 113.188, 113.2, 0.012, 24,     1.165,
 739, 1, 112.269, 112.269, 112.506, 0.237, 13, 112.506, 113.504, 0.998, 1449, 0, 113.504, 113.514, 0.01, 10,     1.246,
 738, 1, 112.261, 112.261, 112.492, 0.231, 446, 112.492, 113.484, 0.992, 1380, 0, 113.484, 113.529, 0.044, 89,     1.268,
 740, 1, 112.306, 112.306, 112.612, 0.306, 211, 112.612, 113.603, 0.992, 1220, 0, 113.603, 113.617, 0.013, 27,     1.311,
 741, 1, 112.689, 112.689, 112.699, 0.01, 8, 112.699, 113.686, 0.987, 1545, 0, 113.686, 113.696, 0.01, 9,     1.007,
 742, 1, 112.743, 112.743, 112.761, 0.018, 46, 112.761, 113.77, 1.009, 1743, 0, 113.77, 113.78, 0.01, 7,     1.037,
 736, 1, 111.91, 111.91, 112.793, 0.883, 1769, 112.793, 113.812, 1.019, 1583, 0, 113.812, 113.917, 0.105, 209,     2.006,
 743, 1, 112.993, 112.993, 113.02, 0.027, 40, 113.02, 114.017, 0.996, 1665, 0, 114.017, 114.048, 0.031, 62,     1.054,
 746, 1, 113.214, 113.214, 113.383, 0.169, 338, 113.383, 114.373, 0.99, 1368, 0, 114.373, 114.395, 0.022, 44,     1.181,
 747, 1, 113.241, 113.241, 113.417, 0.175, 30, 113.417, 114.418, 1.002, 1784, 0, 114.418, 114.428, 0.01, 11,     1.187,
 745, 1, 113.145, 113.145, 113.204, 0.059, 119, 113.204, 114.189, 0.985, 1689, 0, 114.189, 114.622, 0.433, 866,     1.477,
 748, 1, 113.273, 113.273, 113.473, 0.199, 86, 113.473, 114.636, 1.164, 1216, 0, 114.636, 114.679, 0.043, 85,     1.406,
 744, 1, 113.023, 113.023, 113.487, 0.464, 906, 113.487, 114.667, 1.181, 1329, 0, 114.667, 114.981, 0.314, 616,     1.958,
 749, 1, 113.75, 113.75, 113.75, 0, 10, 113.75, 115.187, 1.437, 1334, 0, 115.187, 115.247, 0.06, 110,     1.497,
 750, 1, 114.021, 114.021, 114.042, 0.021, 47, 114.042, 115.487, 1.445, 1095, 0, 115.487, 115.62, 0.133, 276,     1.599,
 753, 1, 114.332, 114.332, 114.357, 0.025, 49, 114.357, 115.687, 1.33, 1157, 0, 115.687, 115.697, 0.01, 16,     1.365,
 752, 1, 114.163, 114.163, 114.173, 0.01, 1, 114.173, 115.634, 1.46, 1236, 0, 115.634, 115.801, 0.167, 334,     1.637,
 754, 1, 114.361, 114.361, 114.371, 0.01, 28, 114.371, 115.834, 1.463, 2013, 0, 115.834, 115.844, 0.01, 7,     1.483,
 755, 1, 114.393, 114.393, 114.393, 0, 1, 114.393, 115.884, 1.49, 1096, 0, 115.884, 115.911, 0.027, 54,     1.517,
 756, 1, 114.42, 114.42, 114.436, 0.016, 37, 114.436, 115.996, 1.56, 1789, 0, 115.996, 116.108, 0.112, 223,     1.687,
 751, 1, 114.139, 114.139, 114.361, 0.222, 445, 114.361, 115.784, 1.423, 1266, 0, 115.784, 116.271, 0.487, 975,     2.132,
 757, 1, 115.081, 115.081, 115.092, 0.01, 24, 115.092, 116.3, 1.208, 876, 0, 116.3, 116.347, 0.047, 59,     1.266,
 759, 1, 115.345, 115.345, 115.388, 0.043, 63, 115.388, 116.591, 1.203, 2043, 0, 116.591, 116.829, 0.238, 476,     1.484,
 758, 1, 115.198, 115.198, 115.699, 0.501, 1003, 115.699, 116.842, 1.142, 1958, 0, 116.842, 116.922, 0.08, 160,     1.724,
 760, 1, 115.724, 115.724, 115.732, 0.008, 4, 115.732, 116.91, 1.178, 1236, 0, 116.91, 117.023, 0.113, 221,     1.299,
 762, 1, 115.957, 115.957, 115.967, 0.01, 3, 115.967, 117.092, 1.125, 1632, 0, 117.092, 117.112, 0.02, 42,     1.155,
 761, 1, 115.732, 115.732, 115.77, 0.038, 93, 115.77, 117.013, 1.243, 1486, 0, 117.013, 117.125, 0.112, 224,     1.393,
 763, 1, 116.085, 116.085, 116.085, 0, 14, 116.085, 117.278, 1.193, 1338, 0, 117.278, 117.297, 0.019, 39,     1.213,
 766, 1, 116.374, 116.374, 116.517, 0.143, 251, 116.517, 117.501, 0.984, 1144, 0, 117.501, 117.549, 0.049, 85,     1.176,
 767, 1, 116.479, 116.479, 116.531, 0.052, 102, 116.531, 117.539, 1.009, 1497, 0, 117.539, 117.591, 0.052, 103,     1.112,
 764, 1, 116.17, 116.17, 116.18, 0.01, 10, 116.18, 117.31, 1.13, 1360, 0, 117.31, 118.024, 0.715, 1430,     1.854,
 765, 1, 116.289, 116.289, 116.299, 0.01, 14, 116.299, 117.392, 1.093, 1166, 0, 117.392, 118.211, 0.819, 1639,     1.922,
 769, 1, 117.106, 117.106, 117.122, 0.016, 32, 117.122, 118.397, 1.275, 1935, 0, 118.397, 118.407, 0.01, 18,     1.301,
 770, 1, 117.307, 117.307, 117.324, 0.017, 34, 117.324, 118.442, 1.118, 2203, 0, 118.442, 118.452, 0.01, 1,     1.145,
 768, 1, 116.974, 116.974, 117.053, 0.079, 150, 117.053, 118.26, 1.206, 1416, 0, 118.26, 118.47, 0.21, 420,     1.495,
 771, 1, 117.376, 117.376, 117.415, 0.04, 59, 117.415, 118.61, 1.195, 1367, 0, 118.61, 118.629, 0.019, 37,     1.253,
 772, 1, 117.433, 117.433, 117.526, 0.094, 198, 117.526, 118.664, 1.137, 1551, 0, 118.664, 118.738, 0.074, 148,     1.305,
 773, 1, 117.602, 117.602, 117.612, 0.01, 8, 117.612, 118.801, 1.19, 1779, 0, 118.801, 118.811, 0.01, 7,     1.210,
 776, 1, 117.87, 117.87, 117.926, 0.056, 8, 117.926, 119.109, 1.183, 1317, 0, 119.109, 119.206, 0.097, 193,     1.336,
 777, 1, 118.038, 118.038, 118.038, 0, 10, 118.038, 119.21, 1.172, 1800, 0, 119.21, 119.221, 0.011, 31,     1.183,
 775, 1, 117.84, 117.84, 117.926, 0.086, 175, 117.926, 119.063, 1.137, 1570, 0, 119.063, 119.28, 0.217, 434,     1.440,
 780, 1, 118.179, 118.179, 118.179, 0, 6, 118.179, 119.408, 1.228, 1342, 0, 119.408, 119.418, 0.01, 16,     1.238,
 779, 1, 118.156, 118.156, 118.285, 0.129, 273, 118.285, 119.508, 1.223, 1710, 0, 119.508, 119.518, 0.01, 18,     1.362,
 778, 1, 118.059, 118.059, 118.171, 0.112, 239, 118.171, 119.313, 1.142, 1890, 0, 119.313, 119.687, 0.374, 734,     1.628,
 781, 1, 118.209, 118.209, 118.479, 0.27, 519, 118.479, 119.657, 1.178, 1164, 0, 119.657, 119.717, 0.06, 111,     1.508,
 782, 1, 118.86, 118.86, 118.86, 0, 1, 118.86, 120.125, 1.266, 1207, 0, 120.125, 120.175, 0.05, 100,     1.316,
 784, 1, 118.945, 118.945, 118.955, 0.01, 13, 118.955, 120.27, 1.315, 709, 0, 120.27, 120.295, 0.025, 50,     1.350,
 774, 1, 117.801, 117.801, 117.912, 0.111, 223, 117.912, 119.009, 1.097, 1290, 0, 119.009, 120.314, 1.305, 2611,     2.513,
 783, 1, 118.882, 118.882, 118.882, 0, 1, 118.882, 120.214, 1.333, 1815, 0, 120.214, 120.399, 0.184, 369,     1.517,
 785, 1, 119.022, 119.022, 119.032, 0.01, 19, 119.032, 120.337, 1.304, 1455, 0, 120.337, 120.579, 0.242, 485,     1.557,
 786, 1, 119.349, 119.349, 119.359, 0.01, 1, 119.359, 120.666, 1.307, 1726, 0, 120.666, 120.676, 0.01, 21,     1.327,
 788, 1, 119.675, 119.675, 119.744, 0.069, 123, 119.744, 120.811, 1.068, 1237, 0, 120.811, 120.838, 0.027, 54,     1.164,
 789, 1, 119.734, 119.734, 120.02, 0.286, 570, 120.02, 121.103, 1.082, 950, 0, 121.103, 121.113, 0.01, 5,     1.379,
 790, 1, 120.203, 120.203, 120.262, 0.06, 98, 120.262, 121.31, 1.048, 2071, 0, 121.31, 121.32, 0.01, 1,     1.118,
 787, 1, 119.472, 119.472, 119.472, 0, 3, 119.472, 120.739, 1.266, 2081, 0, 120.739, 121.356, 0.617, 1246,     1.883,
 791, 1, 120.43, 120.43, 120.523, 0.093, 177, 120.523, 121.646, 1.124, 1586, 0, 121.646, 121.656, 0.01, 14,     1.227,
 793, 1, 120.805, 120.805, 120.82, 0.015, 30, 120.82, 121.826, 1.006, 1858, 0, 121.826, 121.84, 0.013, 27,     1.035,
 794, 1, 120.851, 120.851, 120.876, 0.025, 50, 120.876, 121.908, 1.032, 1707, 0, 121.908, 121.929, 0.021, 42,     1.078,
 792, 1, 120.702, 120.702, 120.931, 0.229, 432, 120.931, 121.958, 1.027, 1536, 0, 121.958, 121.975, 0.017, 34,     1.273,
 795, 1, 120.992, 120.992, 121.002, 0.01, 13, 121.002, 122.027, 1.026, 1473, 0, 122.027, 122.046, 0.019, 37,     1.054,
 796, 1, 121.088, 121.088, 121.098, 0.01, 16, 121.098, 122.308, 1.211, 1405, 0, 122.308, 122.318, 0.01, 5,     1.231,
 798, 1, 121.984, 121.984, 122.048, 0.064, 112, 122.048, 123.143, 1.096, 1070, 0, 123.143, 123.259, 0.116, 232,     1.276,
 799, 1, 122.051, 122.051, 122.143, 0.092, 176, 122.143, 123.343, 1.2, 1320, 0, 123.343, 123.362, 0.019, 37,     1.311,
 797, 1, 121.266, 121.266, 122.418, 1.153, 2304, 122.418, 123.54, 1.122, 786, 0, 123.54, 123.57, 0.029, 59,     2.304,
 803, 1, 122.25, 122.25, 122.49, 0.24, 145, 122.49, 123.642, 1.152, 1559, 0, 123.642, 123.669, 0.026, 53,     1.419,
 804, 1, 122.428, 122.428, 122.504, 0.077, 15, 122.504, 123.745, 1.241, 1250, 0, 123.745, 123.755, 0.01, 17,     1.327,
 800, 1, 122.118, 122.118, 122.183, 0.064, 75, 122.183, 123.393, 1.21, 1531, 0, 123.393, 123.787, 0.394, 788,     1.668,
 802, 1, 122.235, 122.235, 122.538, 0.303, 346, 122.538, 123.795, 1.256, 1598, 0, 123.795, 123.812, 0.017, 50,     1.577,
 801, 1, 122.133, 122.133, 122.347, 0.214, 329, 122.347, 123.445, 1.098, 1278, 0, 123.445, 123.865, 0.42, 838,     1.732,
 805, 1, 122.667, 122.667, 122.667, 0, 2, 122.667, 123.966, 1.299, 1002, 0, 123.966, 123.985, 0.019, 38,     1.318,
 806, 1, 122.751, 122.751, 122.898, 0.147, 295, 122.898, 124.044, 1.146, 1170, 0, 124.044, 124.055, 0.011, 22,     1.304,
 808, 1, 123.13, 123.13, 123.141, 0.01, 21, 123.141, 124.245, 1.105, 1312, 0, 124.245, 124.277, 0.032, 64,     1.147,
 809, 1, 123.164, 123.164, 123.174, 0.01, 40, 123.174, 124.359, 1.185, 1542, 0, 124.359, 124.369, 0.01, 20,     1.206,
 810, 1, 123.301, 123.301, 123.325, 0.024, 48, 123.325, 124.421, 1.096, 1414, 0, 124.421, 124.506, 0.085, 169,     1.204,
 807, 1, 123.034, 123.034, 123.034, 0, 5, 123.034, 124.216, 1.182, 1589, 0, 124.216, 124.545, 0.329, 659,     1.511,
 811, 1, 123.776, 123.776, 123.798, 0.022, 44, 123.798, 124.794, 0.996, 1750, 0, 124.794, 124.813, 0.019, 38,     1.037,
 812, 1, 123.812, 123.812, 123.823, 0.01, 11, 123.823, 124.824, 1.002, 1486, 0, 124.824, 124.878, 0.053, 107,     1.065,
 813, 1, 124.09, 124.09, 124.435, 0.345, 691, 124.435, 125.465, 1.03, 1893, 0, 125.465, 125.484, 0.019, 44,     1.394,
 815, 1, 124.524, 124.524, 124.597, 0.073, 163, 124.597, 125.609, 1.012, 1695, 0, 125.609, 125.637, 0.028, 56,     1.113,
 817, 1, 124.591, 124.591, 124.611, 0.021, 5, 124.611, 125.663, 1.052, 1275, 0, 125.663, 125.673, 0.01, 11,     1.083,
 816, 1, 124.584, 124.584, 124.671, 0.087, 140, 124.671, 125.8, 1.129, 1167, 0, 125.8, 125.835, 0.035, 59,     1.250,
 819, 1, 124.729, 124.729, 124.783, 0.054, 109, 124.783, 125.868, 1.085, 1551, 0, 125.868, 125.878, 0.01, 2,     1.149,
 818, 1, 124.617, 124.617, 124.852, 0.235, 482, 124.852, 126.016, 1.164, 1013, 0, 126.016, 126.127, 0.11, 221,     1.509,
 814, 1, 124.45, 124.45, 124.558, 0.109, 195, 124.558, 125.55, 0.992, 1212, 0, 125.55, 126.379, 0.829, 1659,     1.930,
 820, 1, 124.968, 124.968, 125, 0.032, 48, 125, 126.179, 1.179, 1759, 0, 126.179, 126.576, 0.397, 795,     1.608,
 821, 1, 125.875, 125.875, 125.899, 0.024, 55, 125.899, 126.889, 0.991, 1399, 0, 126.889, 126.929, 0.04, 80,     1.055,
 822, 1, 125.917, 125.917, 125.948, 0.031, 71, 125.948, 127.105, 1.157, 1316, 0, 127.105, 127.115, 0.01, 4,     1.198,
 823, 1, 125.969, 125.969, 125.979, 0.01, 1, 125.979, 127.125, 1.146, 1347, 0, 127.125, 127.136, 0.01, 21,     1.166,
 824, 1, 126.143, 126.143, 126.143, 0, 4, 126.143, 127.296, 1.153, 1427, 0, 127.296, 127.348, 0.052, 103,     1.204,
 825, 1, 126.23, 126.23, 126.24, 0.01, 16, 126.24, 127.471, 1.231, 1675, 0, 127.471, 127.486, 0.016, 31,     1.256,
 826, 1, 126.281, 126.281, 126.309, 0.028, 55, 126.309, 127.499, 1.189, 1492, 0, 127.499, 127.678, 0.179, 349,     1.397,
 827, 1, 126.379, 126.379, 126.383, 0.004, 4, 126.383, 127.552, 1.169, 1550, 0, 127.552, 127.709, 0.157, 315,     1.330,
 828, 1, 126.383, 126.383, 126.413, 0.029, 68, 126.413, 127.75, 1.337, 2183, 0, 127.75, 127.76, 0.01, 1,     1.377,
 830, 1, 126.555, 126.555, 126.814, 0.259, 503, 126.814, 128.111, 1.297, 1880, 0, 128.111, 128.173, 0.062, 108,     1.618,
 829, 1, 126.404, 126.404, 126.8, 0.396, 770, 126.8, 128.086, 1.286, 1036, 0, 128.086, 128.388, 0.302, 604,     1.984,
 834, 1, 127.025, 127.025, 127.036, 0.01, 21, 127.036, 128.361, 1.325, 1766, 0, 128.361, 128.408, 0.047, 62,     1.382,
 835, 1, 127.123, 127.123, 127.123, 0, 1, 127.123, 128.534, 1.411, 1407, 0, 128.534, 128.553, 0.019, 38,     1.430,
 832, 1, 126.842, 126.842, 126.852, 0.01, 23, 126.852, 128.163, 1.312, 1848, 0, 128.163, 128.573, 0.409, 792,     1.731,
 831, 1, 126.617, 126.617, 126.911, 0.294, 194, 126.911, 128.284, 1.374, 1496, 0, 128.284, 128.597, 0.313, 626,     1.981,
 833, 1, 126.929, 126.929, 126.955, 0.026, 39, 126.955, 128.336, 1.382, 1348, 0, 128.336, 128.795, 0.459, 918,     1.866,
 838, 1, 127.657, 127.657, 127.657, 0, 12, 127.657, 128.925, 1.267, 1349, 0, 128.925, 128.978, 0.053, 77,     1.320,
 836, 1, 127.434, 127.434, 127.556, 0.123, 246, 127.556, 128.886, 1.33, 1344, 0, 128.886, 129.042, 0.155, 311,     1.608,
 839, 1, 127.855, 127.855, 127.865, 0.01, 23, 127.865, 129.086, 1.222, 1621, 0, 129.086, 129.146, 0.06, 106,     1.291,
 840, 1, 128.049, 128.049, 128.114, 0.064, 119, 128.114, 129.174, 1.06, 1558, 0, 129.174, 129.338, 0.164, 329,     1.289,
 841, 1, 128.09, 128.09, 128.19, 0.1, 145, 128.19, 129.344, 1.154, 1554, 0, 129.344, 129.344, 0, 1,     1.254,
 842, 1, 128.226, 128.226, 128.242, 0.017, 44, 128.242, 129.385, 1.143, 1468, 0, 129.385, 129.414, 0.029, 57,     1.188,
 843, 1, 128.273, 128.273, 128.287, 0.013, 40, 128.287, 129.542, 1.255, 1383, 0, 129.542, 129.555, 0.012, 25,     1.281,
 844, 1, 128.304, 128.304, 128.36, 0.055, 118, 128.36, 129.594, 1.234, 1507, 0, 129.594, 129.615, 0.021, 42,     1.311,
 845, 1, 128.392, 128.392, 128.419, 0.027, 54, 128.419, 129.697, 1.278, 1335, 0, 129.697, 129.708, 0.011, 22,     1.316,
 846, 1, 128.601, 128.601, 129.958, 1.357, 2715, 129.958, 130.949, 0.991, 1589, 0, 130.949, 131.012, 0.062, 125,     2.411,
 847, 1, 128.701, 128.701, 131.222, 2.522, 2530, 131.222, 132.255, 1.033, 1500, 0, 132.255, 132.283, 0.028, 55,     3.582,
 849, 1, 128.903, 128.903, 131.281, 2.378, 12, 131.281, 132.322, 1.041, 1742, 0, 132.322, 132.332, 0.01, 3,     3.429,
 848, 1, 128.748, 128.748, 131.267, 2.518, 89, 131.267, 132.322, 1.055, 1314, 0, 132.322, 132.371, 0.048, 97,     3.622,
 850, 1, 129.011, 129.011, 131.291, 2.28, 16, 131.291, 132.457, 1.166, 1410, 0, 132.457, 132.467, 0.01, 6,     3.456,
 851, 1, 129.068, 129.068, 131.301, 2.233, 19, 131.301, 132.504, 1.204, 1607, 0, 132.504, 132.567, 0.062, 125,     3.499,
 852, 1, 129.116, 129.116, 131.358, 2.242, 105, 131.358, 132.714, 1.356, 1802, 0, 132.714, 132.737, 0.024, 47,     3.621,
 837, 1, 127.545, 127.545, 133.024, 5.479, 10931, 133.024, 134.017, 0.992, 1287, 0, 134.017, 134.104, 0.087, 175,     6.559,
 855, 1, 129.529, 129.529, 133.069, 3.541, 25, 133.069, 134.086, 1.017, 1834, 0, 134.086, 134.16, 0.075, 149,     4.632,
 856, 1, 129.539, 129.539, 133.083, 3.545, 3, 133.083, 134.232, 1.149, 1713, 0, 134.232, 134.276, 0.044, 86,     4.737,
 854, 1, 129.311, 129.311, 133.055, 3.744, 62, 133.055, 134.066, 1.011, 1951, 0, 134.066, 134.357, 0.291, 582,     5.046,
 858, 1, 130.063, 130.063, 133.174, 3.111, 134, 133.174, 134.328, 1.153, 1792, 0, 134.328, 134.391, 0.064, 127,     4.328,
 859, 1, 130.119, 130.119, 133.178, 3.059, 4, 133.178, 134.429, 1.251, 1216, 0, 134.429, 134.442, 0.013, 27,     4.324,
 860, 1, 130.292, 130.292, 133.223, 2.932, 92, 133.223, 134.482, 1.259, 1540, 0, 134.482, 134.501, 0.019, 39,     4.210,
 861, 1, 130.54, 130.54, 133.265, 2.726, 56, 133.265, 134.647, 1.382, 1398, 0, 134.647, 134.689, 0.042, 73,     4.149,
 857, 1, 129.568, 129.568, 133.107, 3.54, 48, 133.107, 134.266, 1.158, 1858, 0, 134.266, 134.717, 0.451, 903,     5.150,
 862, 1, 130.698, 130.698, 133.355, 2.657, 179, 133.355, 134.732, 1.377, 1709, 0, 134.732, 134.755, 0.023, 46,     4.057,
 864, 1, 130.95, 130.95, 133.42, 2.471, 63, 133.42, 134.897, 1.477, 1540, 0, 134.897, 134.915, 0.018, 37,     3.966,
 863, 1, 130.797, 130.797, 133.389, 2.591, 31, 133.389, 134.853, 1.464, 1943, 0, 134.853, 134.926, 0.073, 147,     4.129,
 865, 1, 130.968, 130.968, 133.454, 2.486, 43, 133.454, 134.929, 1.475, 1508, 0, 134.929, 134.962, 0.033, 71,     3.994,
 866, 1, 131.537, 131.537, 133.479, 1.942, 33, 133.479, 135.102, 1.623, 1474, 0, 135.102, 135.102, 0, 2,     3.565,
 867, 1, 131.668, 131.668, 133.521, 1.853, 84, 133.521, 135.146, 1.625, 1934, 0, 135.146, 135.17, 0.024, 48,     3.502,
 868, 1, 131.711, 131.711, 133.57, 1.859, 65, 133.57, 135.251, 1.681, 1201, 0, 135.251, 135.302, 0.051, 102,     3.591,
 853, 1, 129.199, 129.199, 133.653, 4.454, 4591, 133.653, 135.352, 1.698, 1496, 0, 135.352, 135.42, 0.068, 136,     6.221,
 870, 1, 131.821, 131.821, 133.69, 1.869, 64, 133.69, 135.515, 1.825, 1166, 0, 135.515, 135.561, 0.046, 85,     3.740,
 873, 1, 132.449, 132.449, 133.784, 1.335, 28, 133.784, 135.716, 1.932, 1583, 0, 135.716, 135.748, 0.032, 64,     3.299,
 874, 1, 132.539, 132.539, 133.798, 1.259, 15, 133.798, 135.765, 1.967, 1150, 0, 135.765, 135.789, 0.024, 47,     3.249,
 869, 1, 131.753, 131.753, 133.736, 1.983, 316, 133.736, 135.551, 1.815, 981, 0, 135.551, 135.85, 0.298, 591,     4.097,
 875, 1, 132.574, 132.574, 133.832, 1.258, 35, 133.832, 135.85, 2.018, 996, 0, 135.85, 135.866, 0.016, 32,     3.292,
 876, 1, 132.6, 132.6, 134.02, 1.42, 376, 134.02, 135.913, 1.893, 1592, 0, 135.913, 135.923, 0.01, 18,     3.322,
 872, 1, 132.299, 132.299, 133.77, 1.471, 50, 133.77, 135.651, 1.881, 1400, 0, 135.651, 136.947, 1.296, 2592,     4.648,
 878, 1, 133.155, 133.155, 136.084, 2.929, 16, 136.084, 137.085, 1.001, 1893, 0, 137.085, 137.104, 0.019, 39,     3.949,
 871, 1, 132.186, 132.186, 136.07, 3.883, 4760, 136.07, 137.074, 1.004, 1301, 0, 137.074, 137.116, 0.042, 84,     4.929,
 879, 1, 133.178, 133.178, 136.098, 2.92, 26, 136.098, 137.133, 1.036, 1082, 0, 137.133, 137.143, 0.01, 11,     3.965,
 880, 1, 133.2, 133.2, 136.296, 3.096, 369, 136.296, 137.283, 0.987, 1365, 0, 137.283, 137.303, 0.019, 39,     4.102,
 881, 1, 133.244, 133.244, 136.38, 3.137, 135, 136.38, 137.371, 0.991, 1875, 0, 137.371, 137.428, 0.057, 125,     4.184,
 882, 1, 133.265, 133.265, 136.394, 3.129, 23, 136.394, 137.485, 1.09, 1436, 0, 137.485, 137.516, 0.031, 63,     4.251,
 883, 1, 134.979, 134.979, 136.477, 1.497, 165, 136.477, 137.579, 1.102, 1656, 0, 137.579, 137.589, 0.01, 1,     2.610,
 877, 1, 132.847, 132.847, 136.508, 3.661, 4954, 136.508, 137.738, 1.231, 1647, 0, 137.738, 137.819, 0.081, 162,     4.972,
 886, 1, 135.296, 135.296, 136.651, 1.355, 238, 136.651, 137.987, 1.336, 1394, 0, 137.987, 137.997, 0.01, 19,     2.701,
 887, 1, 135.654, 135.654, 136.685, 1.031, 43, 136.685, 138.085, 1.4, 1818, 0, 138.085, 138.153, 0.067, 118,     2.499,
 888, 1, 135.879, 135.879, 136.709, 0.83, 42, 136.709, 138.143, 1.433, 1788, 0, 138.143, 138.163, 0.02, 37,     2.283,
 889, 1, 135.916, 135.916, 136.739, 0.823, 48, 136.739, 138.188, 1.448, 1715, 0, 138.188, 138.198, 0.01, 19,     2.281,
 885, 1, 135.153, 135.153, 136.518, 1.365, 16, 136.518, 137.8, 1.283, 1652, 0, 137.8, 138.353, 0.553, 1107,     3.201,
 890, 1, 136.109, 136.109, 136.787, 0.678, 71, 136.787, 138.285, 1.497, 1970, 0, 138.285, 138.402, 0.117, 227,     2.293,
 891, 1, 136.243, 136.243, 136.801, 0.559, 27, 136.801, 138.333, 1.531, 1470, 0, 138.333, 138.459, 0.127, 254,     2.217,
 892, 1, 136.395, 136.395, 137.033, 0.638, 463, 137.033, 138.484, 1.452, 1562, 0, 138.484, 138.494, 0.01, 23,     2.099,
 893, 1, 136.422, 136.422, 137.043, 0.621, 16, 137.043, 138.543, 1.501, 1515, 0, 138.543, 138.57, 0.027, 54,     2.148,
 894, 1, 136.88, 136.88, 137.063, 0.183, 29, 137.063, 138.598, 1.535, 1029, 0, 138.598, 138.632, 0.034, 68,     1.752,
 895, 1, 136.986, 136.986, 137.073, 0.087, 11, 137.073, 138.689, 1.616, 1777, 0, 138.689, 138.901, 0.212, 421,     1.915,
 896, 1, 137.143, 137.143, 137.171, 0.028, 57, 137.171, 138.793, 1.622, 1190, 0, 138.793, 138.94, 0.147, 295,     1.797,
 897, 1, 137.208, 137.208, 137.27, 0.062, 140, 137.27, 138.943, 1.672, 961, 0, 138.943, 138.973, 0.03, 61,     1.764,
 898, 1, 137.239, 137.239, 137.32, 0.081, 91, 137.32, 139.003, 1.683, 1817, 0, 139.003, 139.043, 0.041, 81,     1.804,
 899, 1, 137.415, 137.415, 137.444, 0.029, 65, 137.444, 139.147, 1.703, 1203, 0, 139.147, 139.157, 0.01, 1,     1.742,
 884, 1, 135.149, 135.149, 138.447, 3.298, 3922, 138.447, 139.704, 1.257, 870, 0, 139.704, 139.755, 0.051, 100,     4.606,
 901, 1, 137.628, 137.628, 138.473, 0.844, 52, 138.473, 139.745, 1.272, 1515, 0, 139.745, 139.803, 0.058, 117,     2.175,
 902, 1, 137.779, 137.779, 138.771, 0.992, 589, 138.771, 139.954, 1.183, 1635, 0, 139.954, 139.98, 0.025, 51,     2.200,
 903, 1, 138.03, 138.03, 138.993, 0.963, 415, 138.993, 139.994, 1.001, 1591, 0, 139.994, 140.024, 0.03, 58,     1.994,
 904, 1, 138.086, 138.086, 139.007, 0.921, 2, 139.007, 140.107, 1.1, 1642, 0, 140.107, 140.123, 0.016, 32,     2.037,
 905, 1, 138.097, 138.097, 139.017, 0.92, 12, 139.017, 140.154, 1.137, 1524, 0, 140.154, 140.164, 0.01, 1,     2.067,
